candidate_id,entailment_correct,neutral_correct,contradiction_correct,ent_minus_con_correct,con_minus_ent_correct,max_prob_correct,entropy_correct
SBV2-ALL92-G008-SUPPORTED,0.8218888,0.09705574,0.08105548,0.74083334,-0.74083334,0.8218888,0.59125495
SBV2-ALL92-G008-MILD,0.37175673,0.36663896,0.26160434,0.11015239,-0.11015239,0.37175673,1.0865273
SBV2-ALL92-G008-STRONG,0.034931716,0.7924223,0.17264594,-0.13771422,0.13771422,0.7924223,0.6047939
SBV2-ALL92-G008-CONTRA,0.01388942,0.8755396,0.11057094,-0.09668152,0.09668152,0.8755396,0.41926014
SBV2-ALL92-G011-SUPPORTED,0.019577373,0.9611705,0.019252134,0.00032523833,-0.00032523833,0.9611705,0.19111943
SBV2-ALL92-G011-MILD,0.028650621,0.86468035,0.10666904,-0.07801842,0.07801842,0.86468035,0.46623206
SBV2-ALL92-G011-STRONG,0.019562041,0.95212275,0.028315198,-0.008753156,0.008753156,0.95212275,0.22459814
SBV2-ALL92-G011-CONTRA,0.10335044,0.8365827,0.060066797,0.04328364,-0.04328364,0.8365827,0.5527643
SBV2-ALL92-G013-C01,0.4659431,0.48910758,0.044949222,0.42099386,-0.42099386,0.48910758,0.84507585
SBV2-ALL92-G013-C02,0.48747352,0.39949057,0.113035895,0.37443763,-0.37443763,0.48747352,0.96324164
SBV2-ALL92-G013-C03,0.26758042,0.6063451,0.12607446,0.14150596,-0.14150596,0.6063451,0.91720414
SBV2-ALL92-G013-C04,0.040921543,0.09808668,0.8609917,-0.82007015,0.82007015,0.8609917,0.48740205
SBV2-ALL92-G014-C01,0.95191973,0.033959333,0.014120924,0.9377988,-0.9377988,0.95191973,0.22193249
SBV2-ALL92-G014-C02,0.9314923,0.056229558,0.0122781275,0.9192142,-0.9192142,0.9314923,0.28197473
SBV2-ALL92-G014-C03,0.939839,0.04314947,0.01701151,0.9228275,-0.9228275,0.939839,0.26323897
SBV2-ALL92-G014-C04,0.006681132,0.010247314,0.9830716,-0.9763905,0.9763905,0.9830716,0.09718678
SBV2-ALL92-G018-C01,0.27680972,0.5929071,0.13028319,0.14652653,-0.14652653,0.5929071,0.93098724
SBV2-ALL92-G018-C02,0.8586297,0.091000766,0.05036947,0.8082602,-0.8082602,0.8586297,0.49951142
SBV2-ALL92-G018-C03,0.05402645,0.18043967,0.76553386,-0.71150744,0.71150744,0.76553386,0.6711786
SBV2-ALL92-G018-C04,0.017280724,0.0711907,0.9115286,-0.8942479,0.8942479,0.9115286,0.34267884
SBV2-ALL92-G019-C01,0.027949573,0.9465387,0.025511803,0.0024377704,-0.0024377704,0.9465387,0.24558455
SBV2-ALL92-G019-C02,0.08886101,0.84355426,0.06758471,0.021276303,-0.021276303,0.84355426,0.5407175
SBV2-ALL92-G019-C03,0.013464218,0.4701791,0.5163567,-0.5028925,0.5028925,0.5163567,0.75410664
SBV2-ALL92-G019-C04,0.008014426,0.9335122,0.058473323,-0.050458897,0.050458897,0.9335122,0.26892507
SBV2-ALL92-G020-C01,0.087708145,0.7839502,0.12834173,-0.04063359,0.04063359,0.7839502,0.6677731
SBV2-ALL92-G020-C02,0.29260442,0.58718544,0.12021015,0.17239428,-0.17239428,0.58718544,0.9268844
SBV2-ALL92-G020-C03,0.17298634,0.72162414,0.10538949,0.06759685,-0.06759685,0.72162414,0.7760785
SBV2-ALL92-G020-C04,0.043938,0.35442486,0.6016371,-0.55769914,0.55769914,0.6016371,0.8106278
SBV2-ALL92-G021-C01,0.07637989,0.713478,0.2101421,-0.13376221,0.13376221,0.713478,0.76514024
SBV2-ALL92-G021-C02,0.09546537,0.6126659,0.29186875,-0.19640338,0.19640338,0.6126659,0.88383627
SBV2-ALL92-G021-C03,0.0839144,0.6016479,0.3144377,-0.23052329,0.23052329,0.6016479,0.8774181
SBV2-ALL92-G021-C04,0.064491265,0.33869442,0.5968143,-0.532323,0.532323,0.5968143,0.85152024
SBV2-ALL92-G025-C01,0.90347993,0.08103973,0.015480336,0.8879996,-0.8879996,0.90347993,0.35986724
SBV2-ALL92-G025-C02,0.8853216,0.09862419,0.016054189,0.8692674,-0.8692674,0.8853216,0.40262532
SBV2-ALL92-G025-C03,0.85888803,0.11964507,0.02146698,0.83742106,-0.83742106,0.85888803,0.46714452
SBV2-ALL92-G025-C04,0.019059792,0.972741,0.008199202,0.01086059,-0.01086059,0.972741,0.1417508
SBV2-ALL92-G027-C01,0.042776763,0.9177197,0.039503492,0.003273271,-0.003273271,0.9177197,0.34127074
SBV2-ALL92-G027-C02,0.022389062,0.9674947,0.010116241,0.012272821,-0.012272821,0.9674947,0.1635014
SBV2-ALL92-G027-C03,0.019087188,0.9729769,0.0079358565,0.0111513315,-0.0111513315,0.9729769,0.14059648
SBV2-ALL92-G027-C04,0.045198675,0.8980733,0.05672802,-0.011529345,0.011529345,0.8980733,0.3992926
SBV2-ALL92-G028-C01,0.042966906,0.9150864,0.04194675,0.0010201558,-0.0010201558,0.9150864,0.34946066
SBV2-ALL92-G028-C02,0.6748938,0.30091852,0.024187626,0.6507062,-0.6507062,0.6748938,0.7167703
SBV2-ALL92-G028-C03,0.57163465,0.4018201,0.026545258,0.54508936,-0.54508936,0.57163465,0.7823796
SBV2-ALL92-G028-C04,0.0032369825,0.9733164,0.023446659,-0.020209676,0.020209676,0.9733164,0.13287835
SBV2-ALL92-G030-C01,0.13415833,0.7457113,0.12013038,0.014027946,-0.014027946,0.7457113,0.7428702
SBV2-ALL92-G030-C02,0.06909627,0.663377,0.26752678,-0.19843051,0.19843051,0.663377,0.8096442
SBV2-ALL92-G030-C03,0.18974249,0.689212,0.12104544,0.06869705,-0.06869705,0.689212,0.82749593
SBV2-ALL92-G030-C04,0.16899489,0.68013567,0.15086943,0.01812546,-0.01812546,0.68013567,0.8479663
SBV2-ALL92-G031-C01,0.48655757,0.42195207,0.09149029,0.39506727,-0.39506727,0.48655757,0.9334042
SBV2-ALL92-G031-C02,0.029282913,0.92164963,0.049067456,-0.019784544,0.019784544,0.92164963,0.32650495
SBV2-ALL92-G031-C03,0.8349381,0.12986113,0.035200864,0.7997372,-0.7997372,0.8349381,0.5335113
SBV2-ALL92-G031-C04,0.388336,0.50402266,0.10764143,0.28069457,-0.28069457,0.50402266,0.9525714
SBV2-ALL92-G032-C01,0.004249473,0.9931718,0.0025787926,0.0016706805,-0.0016706805,0.9931718,0.04538175
SBV2-ALL92-G032-C02,0.0066908,0.98919183,0.0041173403,0.0025734599,-0.0025734599,0.98919183,0.06686522
SBV2-ALL92-G032-C03,0.018883726,0.97259897,0.008517327,0.010366399,-0.010366399,0.97259897,0.14257085
SBV2-ALL92-G032-C04,0.0017992151,0.98180664,0.01639405,-0.014594836,0.014594836,0.98180664,0.09679189
SBV2-ALL92-G033-C01,0.52879405,0.38814723,0.083058685,0.44573537,-0.44573537,0.52879405,0.9109229
SBV2-ALL92-G033-C02,0.3757154,0.56184983,0.062434755,0.31328064,-0.31328064,0.56184983,0.86488575
SBV2-ALL92-G033-C03,0.17289051,0.7219693,0.10514022,0.0677503,-0.0677503,0.7219693,0.77546155
SBV2-ALL92-G033-C04,0.39550325,0.49928463,0.10521205,0.2902912,-0.2902912,0.49928463,0.950574
SBV2-ALL92-G034-C01,0.06629697,0.907254,0.026449105,0.039847866,-0.039847866,0.907254,0.36428708
SBV2-ALL92-G034-C02,0.01395844,0.98302716,0.0030143748,0.010944066,-0.010944066,0.98302716,0.09395037
SBV2-ALL92-G034-C03,0.0038001668,0.9946582,0.0015416604,0.0022585064,-0.0022585064,0.9946582,0.036486853
SBV2-ALL92-G034-C04,0.0691328,0.2240089,0.7068583,-0.6377255,0.6377255,0.7068583,0.76506364
SBV2-ALL92-G035-C01,0.21110179,0.68311375,0.10578446,0.105317324,-0.105317324,0.68311375,0.82631046
SBV2-ALL92-G035-C02,0.5647353,0.33762303,0.09764169,0.4670936,-0.4670936,0.5647353,0.916447
SBV2-ALL92-G035-C03,0.47457138,0.40911308,0.11631552,0.35825586,-0.35825586,0.47457138,0.9696159
SBV2-ALL92-G035-C04,0.44269967,0.19180703,0.3654934,0.077206284,-0.077206284,0.44269967,1.0453359
SBV2-ALL92-G036-C01,0.0106744105,0.9711764,0.018149212,-0.0074748015,0.0074748015,0.9711764,0.1496275
SBV2-ALL92-G036-C02,0.008287617,0.98315823,0.008554156,-0.00026653893,0.00026653893,0.98315823,0.09715086
SBV2-ALL92-G036-C03,0.03572767,0.9132799,0.050992478,-0.015264809,0.015264809,0.9132799,0.35364228
SBV2-ALL92-G036-C04,0.013825909,0.9770129,0.009161169,0.0046647405,-0.0046647405,0.9770129,0.12490387
SBV2-ALL92-G037-C01,0.026920216,0.86990446,0.10317537,-0.07625516,0.07625516,0.86990446,0.45289832
SBV2-ALL92-G037-C02,0.039841253,0.8584285,0.10173026,-0.061889004,0.061889004,0.8584285,0.49194065
SBV2-ALL92-G037-C03,0.031235596,0.90251625,0.06624811,-0.035012513,0.035012513,0.90251625,0.38065898
SBV2-ALL92-G037-C04,0.03591855,0.8573874,0.10669402,-0.07077547,0.07077547,0.8573874,0.49016416
SBV2-ALL92-G038-C01,0.089048736,0.66918033,0.24177082,-0.15272209,0.15272209,0.66918033,0.8274394
SBV2-ALL92-G038-C02,0.039158747,0.7943979,0.16644336,-0.12728462,0.12728462,0.7943979,0.60817635
SBV2-ALL92-G038-C03,0.040356856,0.6332851,0.32635802,-0.28600118,0.28600118,0.6332851,0.78429455
SBV2-ALL92-G038-C04,0.050730627,0.5929316,0.3563378,-0.30560717,0.30560717,0.5929316,0.82884717
SBV2-ALL92-G040-C01,0.015226159,0.9786386,0.0061353026,0.009090857,-0.009090857,0.9786386,0.116100505
SBV2-ALL92-G040-C02,0.013343149,0.9719006,0.014756236,-0.0014130874,0.0014130874,0.9719006,0.14751357
SBV2-ALL92-G040-C03,0.010668165,0.97312963,0.01620227,-0.005534104,0.005534104,0.97312963,0.14174032
SBV2-ALL92-G040-C04,0.014347722,0.5703993,0.41525292,-0.4009052,0.4009052,0.5703993,0.7460792
SBV2-ALL92-G042-C01,0.086557165,0.84089226,0.07255053,0.014006637,-0.014006637,0.84089226,0.547855
SBV2-ALL92-G042-C02,0.08579054,0.8494811,0.064728364,0.021062173,-0.021062173,0.8494811,0.5264614
SBV2-ALL92-G042-C03,0.03794091,0.8546802,0.10737889,-0.06943798,0.06943798,0.8546802,0.49794525
SBV2-ALL92-G042-C04,0.160624,0.67481196,0.164564,-0.003940001,0.003940001,0.67481196,0.8560977
SBV2-ALL92-G043-C01,0.010829584,0.96096855,0.028201867,-0.017372284,0.017372284,0.96096855,0.18790323
SBV2-ALL92-G043-C02,0.010120435,0.95785415,0.03202538,-0.021904944,0.021904944,0.95785415,0.19793671
SBV2-ALL92-G043-C03,0.008836674,0.96374613,0.027417226,-0.018580552,0.018580552,0.96374613,0.1759842
SBV2-ALL92-G043-C04,0.021764986,0.8041595,0.17407541,-0.15231043,0.15231043,0.8041595,0.56290734
SBV2-ALL92-G047-C01,0.0055490793,0.9715839,0.022867044,-0.017317966,0.017317966,0.9715839,0.14322412
SBV2-ALL92-G047-C02,0.011982943,0.9221526,0.06586449,-0.053881545,0.053881545,0.9221526,0.30691293
SBV2-ALL92-G047-C03,0.0050418423,0.972651,0.022307217,-0.017265376,0.017265376,0.972651,0.1384737
SBV2-ALL92-G047-C04,0.009539934,0.761544,0.22891612,-0.21937619,0.21937619,0.761544,0.58934635
SBV2-ALL92-G051-C01,0.009695604,0.8127326,0.17757182,-0.16787621,0.16787621,0.8127326,0.5203839
SBV2-ALL92-G051-C02,0.014442733,0.94884205,0.036715187,-0.022272455,0.022272455,0.94884205,0.23235619
SBV2-ALL92-G051-C03,0.0112891495,0.95618814,0.032522712,-0.021233562,0.021233562,0.95618814,0.2048742
SBV2-ALL92-G051-C04,0.009707464,0.9054558,0.08483675,-0.075129285,0.075129285,0.9054558,0.3442142
SBV2-ALL92-G052-C01,0.0070821024,0.93249404,0.060423873,-0.053341772,0.053341772,0.93249404,0.26980388
SBV2-ALL92-G052-C02,0.006321809,0.93859935,0.05507883,-0.04875702,0.04875702,0.93859935,0.25116086
SBV2-ALL92-G052-C03,0.00069531705,0.98825294,0.011051827,-0.01035651,0.01035651,0.98825294,0.06652378
SBV2-ALL92-G052-C04,0.052916724,0.731435,0.21564826,-0.16273154,0.16273154,0.731435,0.71510565
SBV2-ALL92-G055-C01,0.0035900485,0.9840679,0.012342028,-0.00875198,0.00875198,0.9840679,0.09025505
SBV2-ALL92-G055-C02,0.0066109854,0.97642004,0.016969059,-0.010358073,0.010358073,0.97642004,0.12565248
SBV2-ALL92-G055-C03,0.015068948,0.9670232,0.017907856,-0.0028389078,0.0028389078,0.9670232,0.16767767
SBV2-ALL92-G055-C04,0.080227196,0.861586,0.058186885,0.022040311,-0.022040311,0.861586,0.4962531
SBV2-ALL92-G057-C01,0.076085575,0.070829034,0.8530854,-0.77699983,0.77699983,0.8530854,0.519059
SBV2-ALL92-G057-C02,0.03521161,0.11540079,0.8493876,-0.81417596,0.81417596,0.8493876,0.5056752
SBV2-ALL92-G057-C03,0.10799602,0.43144536,0.4605586,-0.35256258,0.35256258,0.4605586,0.96011984
SBV2-ALL92-G057-C04,0.30672747,0.11175309,0.5815195,-0.27479202,0.27479202,0.5815195,0.92263997
SBV2-ALL92-G060-C01,0.0670088,0.89806753,0.034923676,0.032085124,-0.032085124,0.89806753,0.39482608
SBV2-ALL92-G060-C02,0.032797933,0.8297446,0.13745753,-0.1046596,0.1046596,0.8297446,0.5397209
SBV2-ALL92-G060-C03,0.14993268,0.7548394,0.09522799,0.054704696,-0.054704696,0.7548394,0.7207332
SBV2-ALL92-G060-C04,0.02380809,0.78281003,0.19338186,-0.16957377,0.16957377,0.78281003,0.59841466
SBV2-ALL92-G062-C01,0.041726146,0.817565,0.14070879,-0.09898265,0.09898265,0.817565,0.57316506
SBV2-ALL92-G062-C02,0.12911938,0.64616615,0.22471449,-0.09559511,0.09559511,0.64616615,0.88197136
SBV2-ALL92-G062-C03,0.029522367,0.93954635,0.030931342,-0.0014089756,0.0014089756,0.93954635,0.27010095
SBV2-ALL92-G062-C04,0.06090898,0.90979624,0.029294718,0.031614263,-0.031614263,0.90979624,0.35987395
SBV2-ALL92-G065-C01,0.22864215,0.7334419,0.037916,0.19072615,-0.19072615,0.7334419,0.6888314
SBV2-ALL92-G065-C02,0.363866,0.60437125,0.031762697,0.3321033,-0.3321033,0.60437125,0.7817629
SBV2-ALL92-G065-C03,0.13161844,0.8489536,0.019427933,0.11219051,-0.11219051,0.8489536,0.48248535
SBV2-ALL92-G065-C04,0.25214508,0.65908974,0.08876525,0.16337983,-0.16337983,0.65908974,0.83713275
SBV2-ALL92-G067-C01,0.020673897,0.9762353,0.0030907993,0.017583098,-0.017583098,0.9762353,0.12153446
SBV2-ALL92-G067-C02,0.019127103,0.9780346,0.002838317,0.016288785,-0.016288785,0.9780346,0.114047036
SBV2-ALL92-G067-C03,0.00847713,0.98198444,0.009538437,-0.0010613073,0.0010613073,0.98198444,0.10266833
SBV2-ALL92-G067-C04,0.0036845305,0.99170786,0.004607557,-0.00092302635,0.00092302635,0.99170786,0.05369326
SBV2-ALL92-G069-C01,0.007945915,0.9738445,0.018209575,-0.01026366,0.01026366,0.9738445,0.13717373
SBV2-ALL92-G069-C02,0.007960499,0.97776127,0.014278305,-0.0063178055,0.0063178055,0.97776127,0.1211335
SBV2-ALL92-G069-C03,0.010994832,0.9814341,0.007571006,0.0034238258,-0.0034238258,0.9814341,0.10495527
SBV2-ALL92-G069-C04,0.015871653,0.9827163,0.0014120471,0.014459606,-0.014459606,0.9827163,0.09216007
SBV2-ALL92-G077-C01,0.02277419,0.9436206,0.033605233,-0.010831043,0.010831043,0.9436206,0.25491923
SBV2-ALL92-G077-C02,0.020309804,0.94749564,0.032194555,-0.011884751,0.011884751,0.94749564,0.24086058
SBV2-ALL92-G077-C03,0.050585218,0.8736859,0.075728804,-0.025143586,0.025143586,0.8736859,0.46435422
SBV2-ALL92-G077-C04,0.10254606,0.7076634,0.18979056,-0.0872445,0.0872445,0.7076634,0.79364383
SBV2-ALL92-G079-C01,0.7734425,0.17880134,0.047756124,0.7256864,-0.7256864,0.7734425,0.65176064
SBV2-ALL92-G079-C02,0.11972238,0.8042688,0.07600882,0.043713562,-0.043713562,0.8042688,0.6251752
SBV2-ALL92-G079-C03,0.18655139,0.769139,0.044309713,0.14224169,-0.14224169,0.769139,0.65320873
SBV2-ALL92-G079-C04,0.13498466,0.5769073,0.28810805,-0.1531234,0.1531234,0.5769073,0.94618833
SBV2-ALL92-G082-C01,0.0954379,0.747165,0.15739702,-0.061959118,0.061959118,0.747165,0.7330104
SBV2-ALL92-G082-C02,0.32492465,0.56788766,0.107187696,0.21773696,-0.21773696,0.56788766,0.9259655
SBV2-ALL92-G082-C03,0.06289137,0.78407866,0.15303002,-0.09013865,0.09013865,0.78407866,0.6519592
SBV2-ALL92-G082-C04,0.068312004,0.5664118,0.3652762,-0.29696417,0.29696417,0.5664118,0.8731648
SBV2-ALL92-G083-C01,0.9021652,0.068819016,0.029015772,0.8731494,-0.8731494,0.9021652,0.37977684
SBV2-ALL92-G083-C02,0.8208934,0.10580841,0.073298156,0.74759525,-0.74759525,0.8208934,0.59121627
SBV2-ALL92-G083-C03,0.3503278,0.42427334,0.22539882,0.124928966,-0.124928966,0.42427334,1.0670344
SBV2-ALL92-G083-C04,0.019382166,0.07164561,0.9089722,-0.88959,0.88959,0.9089722,0.35204417
SBV2-ALL92-G085-C01,0.015075762,0.97624445,0.008679789,0.0063959733,-0.0063959733,0.97624445,0.12790978
SBV2-ALL92-G085-C02,0.017266495,0.97633797,0.0063955104,0.010870985,-0.010870985,0.97633797,0.12577546
SBV2-ALL92-G085-C03,0.010731334,0.98490727,0.0043613934,0.0063699405,-0.0063699405,0.98490727,0.087344445
SBV2-ALL92-G085-C04,0.010850129,0.9716935,0.017456314,-0.006606185,0.006606185,0.9716935,0.14764751
SBV2-ALL92-G086-C01,0.09706138,0.8710576,0.03188105,0.06518033,-0.06518033,0.8710576,0.45648804
SBV2-ALL92-G086-C02,0.040423658,0.93257934,0.026997013,0.013426645,-0.013426645,0.93257934,0.29230186
SBV2-ALL92-G086-C03,0.052077252,0.92436147,0.02356119,0.028516062,-0.028516062,0.92436147,0.31490362
SBV2-ALL92-G086-C04,0.034201987,0.9436276,0.022170397,0.012031591,-0.012031591,0.9436276,0.25464755
SBV2-ALL92-G087-C01,0.06725027,0.9133127,0.01943713,0.047813136,-0.047813136,0.9133127,0.34094077
SBV2-ALL92-G087-C02,0.112710774,0.8714813,0.015807938,0.09690283,-0.09690283,0.8714813,0.43148085
SBV2-ALL92-G087-C03,0.021220786,0.96244645,0.016332716,0.0048880707,-0.0048880707,0.96244645,0.18580066
SBV2-ALL92-G087-C04,0.077079155,0.53776604,0.38515484,-0.3080757,0.3080757,0.53776604,0.89862126
SBV2-ALL92-G089-C01,0.024084102,0.5248763,0.4510395,-0.4269554,0.4269554,0.5248763,0.7871915
SBV2-ALL92-G089-C02,0.023911348,0.6537813,0.32230735,-0.298396,0.298396,0.6537813,0.73204863
SBV2-ALL92-G089-C03,0.08592637,0.57909334,0.33498025,-0.24905388,0.24905388,0.57909334,0.8936023
SBV2-ALL92-G089-C04,0.030728493,0.706935,0.26233655,-0.23160806,0.23160806,0.706935,0.7032304
SBV2-ALL92-G091-C01,0.023909621,0.9363129,0.039777424,-0.015867803,0.015867803,0.9363129,0.2791411
SBV2-ALL92-G091-C02,0.012909283,0.96663386,0.02045681,-0.0075475266,0.0075475266,0.96663386,0.16852163
SBV2-ALL92-G091-C03,0.011446306,0.978878,0.009675678,0.0017706277,-0.0017706277,0.978878,0.11694047
SBV2-ALL92-G091-C04,0.0024904802,0.975528,0.021981556,-0.019491076,0.019491076,0.975528,0.12301694
SBV2-ALL92-G092-C01,0.017635155,0.94321954,0.03914528,-0.021510124,0.021510124,0.94321954,0.25319466
SBV2-ALL92-G092-C02,0.030012615,0.9601148,0.009872657,0.020139959,-0.020139959,0.9601148,0.18989918
SBV2-ALL92-G092-C03,0.016340578,0.94613594,0.03752347,-0.021182893,0.021182893,0.94613594,0.24279508
SBV2-ALL92-G092-C04,0.0076879887,0.15144958,0.84086245,-0.83317447,0.83317447,0.84086245,0.46903166
SBV2-ALL92-G093-C01,0.002741673,0.98064524,0.016613116,-0.013871443,0.013871443,0.98064524,0.103413165
SBV2-ALL92-G093-C02,0.0043660537,0.9756339,0.01999994,-0.015633887,0.015633887,0.9756339,0.12603176
SBV2-ALL92-G093-C03,0.006367456,0.9834065,0.0102261305,-0.0038586743,0.0038586743,0.9834065,0.095516875
SBV2-ALL92-G093-C04,0.009779978,0.97971076,0.010509239,-0.00072926097,0.00072926097,0.97971076,0.1132129
SBV2-ALL92-G094-C01,0.05970894,0.8781574,0.062133722,-0.0024247803,0.0024247803,0.8781574,0.45501107
SBV2-ALL92-G094-C02,0.011827195,0.956306,0.031866856,-0.02003966,0.02003966,0.956306,0.20502587
SBV2-ALL92-G094-C03,0.007505905,0.96603274,0.02646137,-0.018955465,0.018955465,0.96603274,0.16621262
SBV2-ALL92-G094-C04,0.013409661,0.97628754,0.010302761,0.0031069005,-0.0031069005,0.97628754,0.12838724
SBV2-ALL92-G098-C01,0.011928921,0.9769995,0.011071562,0.0008573588,-0.0008573588,0.9769995,0.125424
SBV2-ALL92-G098-C02,0.02588656,0.963084,0.011029414,0.014857146,-0.014857146,0.963084,0.18052803
SBV2-ALL92-G098-C03,0.022999944,0.9667813,0.010218732,0.012781212,-0.012781212,0.9667813,0.16626047
SBV2-ALL92-G098-C04,0.01742525,0.7347942,0.24778059,-0.23035534,0.23035534,0.7347942,0.6427135
SBV2-ALL92-G099-C01,0.40675768,0.57591844,0.017323874,0.3894338,-0.3894338,0.57591844,0.7539394
SBV2-ALL92-G099-C02,0.06964396,0.917994,0.01236201,0.05728195,-0.05728195,0.917994,0.318412
SBV2-ALL92-G099-C03,0.15727332,0.8342037,0.008523004,0.14875032,-0.14875032,0.8342037,0.48275396
SBV2-ALL92-G099-C04,0.028572025,0.96084577,0.010582294,0.01798973,-0.01798973,0.96084577,0.18809475
SBV2-ALL92-G106-C01,0.063635364,0.77713764,0.15922703,-0.095591664,0.095591664,0.77713764,0.6638025
SBV2-ALL92-G106-C02,0.035826627,0.06952637,0.89464706,-0.85882044,0.85882044,0.89464706,0.40422732
SBV2-ALL92-G106-C03,0.632977,0.26076487,0.10625818,0.52671885,-0.52671885,0.632977,0.87819576
SBV2-ALL92-G106-C04,0.10641118,0.31088945,0.5826993,-0.4762881,0.4762881,0.5826993,0.9163326
SBV2-ALL92-G107-C01,0.14775145,0.75449073,0.09775784,0.049993612,-0.049993612,0.75449073,0.7223957
SBV2-ALL92-G107-C02,0.045710742,0.9252849,0.029004354,0.016706388,-0.016706388,0.9252849,0.31557298
SBV2-ALL92-G107-C03,0.034954857,0.9594301,0.005614974,0.029339883,-0.029339883,0.9594301,0.18606219
SBV2-ALL92-G107-C04,0.052086722,0.8943024,0.053610865,-0.0015241429,0.0015241429,0.8943024,0.41067743
SBV2-ALL92-G108-C01,0.036049597,0.9601178,0.0038325293,0.032217067,-0.032217067,0.9601178,0.18018892
SBV2-ALL92-G108-C02,0.019055476,0.97732717,0.0036173798,0.015438097,-0.015438097,0.97732717,0.118218094
SBV2-ALL92-G108-C03,0.06008198,0.9348353,0.005082744,0.054999236,-0.054999236,0.9348353,0.2587936
SBV2-ALL92-G108-C04,0.01332934,0.05612738,0.9305433,-0.917214,0.917214,0.9305433,0.2861942
SBV2-ALL92-G110-C01,0.07157066,0.8769982,0.05143112,0.020139538,-0.020139538,0.8769982,0.45646563
SBV2-ALL92-G110-C02,0.0704379,0.875064,0.054498065,0.015939835,-0.015939835,0.875064,0.46222496
SBV2-ALL92-G110-C03,0.07544238,0.84191966,0.082637966,-0.0071955845,0.0071955845,0.84191966,0.54588205
SBV2-ALL92-G110-C04,0.01652212,0.650694,0.33278388,-0.31626177,0.31626177,0.650694,0.71355414
SBV2-ALL92-G111-C01,0.5878068,0.38448265,0.027710576,0.56009626,-0.56009626,0.5878068,0.77921396
SBV2-ALL92-G111-C02,0.22806963,0.73875344,0.033176966,0.19489267,-0.19489267,0.73875344,0.67379606
SBV2-ALL92-G111-C03,0.79706156,0.18375963,0.019178806,0.77788275,-0.77788275,0.79706156,0.5679363
SBV2-ALL92-G111-C04,0.0039395737,0.020653104,0.9754073,-0.97146773,0.97146773,0.9754073,0.12623173
SBV2-ALL92-G116-C01,0.023378111,0.75233364,0.22428824,-0.20091012,0.20091012,0.75233364,0.637174
SBV2-ALL92-G116-C02,0.004171335,0.9642434,0.03158531,-0.027413975,0.027413975,0.9642434,0.1670957
SBV2-ALL92-G116-C03,0.004675679,0.9634765,0.03184793,-0.027172253,0.027172253,0.9634765,0.17070797
SBV2-ALL92-G116-C04,0.012897416,0.9624028,0.024699759,-0.011802343,0.011802343,0.9624028,0.18440741
SBV2-ALL92-G119-C01,0.02978732,0.9429225,0.027290214,0.0024971068,-0.0024971068,0.9429225,0.25835782
SBV2-ALL92-G119-C02,0.092682555,0.88710356,0.020213898,0.07246865,-0.07246865,0.88710356,0.4055839
SBV2-ALL92-G119-C03,0.18628696,0.6561716,0.1575414,0.028745562,-0.028745562,0.6561716,0.88066286
SBV2-ALL92-G119-C04,0.021641511,0.7252788,0.2530797,-0.2314382,0.2314382,0.7252788,0.66365826
SBV2-ALL92-G122-C01,0.2890618,0.6217521,0.089186125,0.19987568,-0.19987568,0.6217521,0.8697896
