candidate_id,target_candidate_group_id,span_id,source_id,domain,evidence_type,candidate_label_guess,claim_text,evidence_text,source_location,url,arxiv_id,pdf_filename,leakage_category,recommendation,claim_only_correct,claim_evidence_correct,lexical_leakage_risk,needs_human_review,exclude_recommended,paper_full_priority,selection_reason,contradiction_leakage_review
SBV2-ALL92-G007-CONTRA,SBV2-ALL92-G007,AD-003-S1,AD-003,autonomous_driving,metric_result,contradiction_candidate,"HiDrive reports that conventional end-to-end methods perform strongly, with DiffusionDrive reaching 84.2 Overall DS as the best result.","The results show that conventional end-to-end autonomous driving methods remain strongly limited on HiDrive: even the best, Dif- fusionDrive, achieves only 34.2 Overall DS.",pdf_page_8,https://arxiv.org/abs/2605.09972,2605.09972,pdfs/AD-003__2605.09972.pdf,C_both_wrong,review,False,False,False,True,False,medium,tfidf_unsolvable_needs_human_review,False
SBV2-ALL92-G008-SUPPORTED,SBV2-ALL92-G008,AD-003-S2,AD-003,autonomous_driving,limitation,supported,"HiDrive states that benchmark saturation reflects limited case diversity, object variety, and capability breadth rather than solved autonomy evaluation.","This satura- tion does not mean that the problem has been solved; instead, it reveals that current benchmarks remain limited in scenario diversity, object variety, and the breadth of driving capabilities they evaluate.",pdf_page_1,https://arxiv.org/abs/2605.09972,2605.09972,pdfs/AD-003__2605.09972.pdf,C_both_wrong,review,False,False,False,True,False,medium,tfidf_unsolvable_needs_human_review,False
SBV2-ALL92-G008-MILD,SBV2-ALL92-G008,AD-003-S2,AD-003,autonomous_driving,limitation,mild_scope_overclaim,"HiDrive states that benchmark saturation reflects limited case diversity, object variety, and capability breadth for common closed-loop evaluations.","This satura- tion does not mean that the problem has been solved; instead, it reveals that current benchmarks remain limited in scenario diversity, object variety, and the breadth of driving capabilities they evaluate.",pdf_page_1,https://arxiv.org/abs/2605.09972,2605.09972,pdfs/AD-003__2605.09972.pdf,C_both_wrong,review,False,False,False,True,False,medium,tfidf_unsolvable_needs_human_review,False
SBV2-ALL92-G008-CONTRA,SBV2-ALL92-G008,AD-003-S2,AD-003,autonomous_driving,limitation,contradiction_candidate,"HiDrive states that benchmark saturation shows solved autonomy evaluation with broad case diversity, object variety, and capability coverage.","This satura- tion does not mean that the problem has been solved; instead, it reveals that current benchmarks remain limited in scenario diversity, object variety, and the breadth of driving capabilities they evaluate.",pdf_page_1,https://arxiv.org/abs/2605.09972,2605.09972,pdfs/AD-003__2605.09972.pdf,C_both_wrong,review,False,False,False,True,False,medium,tfidf_unsolvable_needs_human_review,False
SBV2-ALL92-G009-SUPPORTED,SBV2-ALL92-G009,AD-003-S3,AD-003,autonomous_driving,deployment_boundary,supported,HiDrive provides physically realistic lighting and high-fidelity visual rendering as a more challenging testbed for autonomous system complexity.,"Built on a more advanced physics engine, HiDrive provides physically realistic lighting and high-fidelity visual rendering, offering a more challenging and realistic testbed for assessing whether autonomous driving systems can handle the complexity of real-world deployment.",pdf_page_1,https://arxiv.org/abs/2605.09972,2605.09972,pdfs/AD-003__2605.09972.pdf,C_both_wrong,review,False,False,False,True,False,medium,tfidf_unsolvable_needs_human_review,False
SBV2-ALL92-G011-SUPPORTED,SBV2-ALL92-G011,AD-004-S2,AD-004,autonomous_driving,metric_result,supported,Bench2Drive-Robust reports that perturbations substantially degrade closed-loop performance and reveal robustness challenges missed by image-level corruption evaluations alone.,"Our results show that these deployment-related perturbations can substantially degrade closed-loop driving performance, revealing robustness challenges that are not fully captured by conventional image-level corruption evaluations.",pdf_page_1,https://arxiv.org/abs/2605.18059,2605.18059,pdfs/AD-004__2605.18059.pdf,C_both_wrong,review,False,False,False,True,False,medium,tfidf_unsolvable_needs_human_review,False
SBV2-ALL92-G011-MILD,SBV2-ALL92-G011,AD-004-S2,AD-004,autonomous_driving,metric_result,mild_scope_overclaim,Bench2Drive-Robust reports that perturbations substantially degrade closed-loop performance and reveal robustness challenges missed by standard corruption evaluations in benchmark results.,"Our results show that these deployment-related perturbations can substantially degrade closed-loop driving performance, revealing robustness challenges that are not fully captured by conventional image-level corruption evaluations.",pdf_page_1,https://arxiv.org/abs/2605.18059,2605.18059,pdfs/AD-004__2605.18059.pdf,C_both_wrong,review,False,False,False,True,False,medium,tfidf_unsolvable_needs_human_review,False
SBV2-ALL92-G011-CONTRA,SBV2-ALL92-G011,AD-004-S2,AD-004,autonomous_driving,metric_result,contradiction_candidate,Bench2Drive-Robust reports that perturbations preserve closed-loop performance and match the robustness signals from image-level corruption evaluations in results.,"Our results show that these deployment-related perturbations can substantially degrade closed-loop driving performance, revealing robustness challenges that are not fully captured by conventional image-level corruption evaluations.",pdf_page_1,https://arxiv.org/abs/2605.18059,2605.18059,pdfs/AD-004__2605.18059.pdf,C_both_wrong,review,False,False,False,True,False,medium,tfidf_unsolvable_needs_human_review,False
SBV2-ALL92-G013-C01,SBV2-ALL92-G013,AD-005-S1,AD-005,autonomous_driving,experiment_setup,supported,The Bench2Drive-R study implements a closed-loop interactive simulation platform based on nuPlan for its evaluation pipeline and renderer tests.,"Further, we implement a closed-loop interactive end-to- end simulation platform based on nuPlan.",pdf_page_3,https://arxiv.org/abs/2412.09647,2412.09647,pdfs/AD-005__2412.09647.pdf,C_both_wrong,review,False,False,False,True,False,medium,tfidf_unsolvable_needs_human_review,False
SBV2-ALL92-G013-C02,SBV2-ALL92-G013,AD-005-S1,AD-005,autonomous_driving,experiment_setup,mild_scope_overclaim,The Bench2Drive-R study implements a closed-loop interactive simulation platform based on nuPlan for evaluation pipelines with several renderer comparisons.,"Further, we implement a closed-loop interactive end-to- end simulation platform based on nuPlan.",pdf_page_3,https://arxiv.org/abs/2412.09647,2412.09647,pdfs/AD-005__2412.09647.pdf,C_both_wrong,review,False,False,False,True,False,medium,tfidf_unsolvable_needs_human_review,False
SBV2-ALL92-G013-C03,SBV2-ALL92-G013,AD-005-S1,AD-005,autonomous_driving,experiment_setup,strong_action_overclaim,The Bench2Drive-R study implements a closed-loop interactive simulation platform based on nuPlan for benchmark-scale evaluation pipelines and renderer comparisons.,"Further, we implement a closed-loop interactive end-to- end simulation platform based on nuPlan.",pdf_page_3,https://arxiv.org/abs/2412.09647,2412.09647,pdfs/AD-005__2412.09647.pdf,C_both_wrong,review,False,False,False,True,False,medium,tfidf_unsolvable_needs_human_review,False
SBV2-ALL92-G014-C01,SBV2-ALL92-G014,AD-005-S2,AD-005,autonomous_driving,metric_result,supported,"Table 2 reports Bench2Drive-R achieves better generation quality than BEVControl, MagicDrive, Panacea, and Panacea+ with a lower FID score.","2, Bench2Drive-R outperforms baselines BEVControl [99], MagicDrive [20], Panacea [89] and Panacea+ [90] in gen- eration quality, yielding notably lower FID score.",pdf_page_9,https://arxiv.org/abs/2412.09647,2412.09647,pdfs/AD-005__2412.09647.pdf,C_both_wrong,review,False,False,False,True,False,medium,tfidf_unsolvable_needs_human_review,False
SBV2-ALL92-G014-C02,SBV2-ALL92-G014,AD-005-S2,AD-005,autonomous_driving,metric_result,mild_scope_overclaim,"Table 2 reports Bench2Drive-R achieves better generation quality than BEVControl, MagicDrive, Panacea, and Panacea+ with lower FID and stronger segmentation scores.","2, Bench2Drive-R outperforms baselines BEVControl [99], MagicDrive [20], Panacea [89] and Panacea+ [90] in gen- eration quality, yielding notably lower FID score.",pdf_page_9,https://arxiv.org/abs/2412.09647,2412.09647,pdfs/AD-005__2412.09647.pdf,C_both_wrong,review,False,False,False,True,False,medium,tfidf_unsolvable_needs_human_review,False
SBV2-ALL92-G014-C03,SBV2-ALL92-G014,AD-005-S2,AD-005,autonomous_driving,metric_result,strong_action_overclaim,"Table 2 reports Bench2Drive-R achieves better generation quality than BEVControl, MagicDrive, Panacea, and Panacea+ with lower FID, perception, and segmentation scores.","2, Bench2Drive-R outperforms baselines BEVControl [99], MagicDrive [20], Panacea [89] and Panacea+ [90] in gen- eration quality, yielding notably lower FID score.",pdf_page_9,https://arxiv.org/abs/2412.09647,2412.09647,pdfs/AD-005__2412.09647.pdf,C_both_wrong,review,False,False,False,True,False,medium,tfidf_unsolvable_needs_human_review,False
SBV2-ALL92-G014-C04,SBV2-ALL92-G014,AD-005-S2,AD-005,autonomous_driving,metric_result,contradiction_candidate,"Table 2 reports Bench2Drive-R achieves worse generation quality than BEVControl, MagicDrive, Panacea, and Panacea+ with a higher FID score.","2, Bench2Drive-R outperforms baselines BEVControl [99], MagicDrive [20], Panacea [89] and Panacea+ [90] in gen- eration quality, yielding notably lower FID score.",pdf_page_9,https://arxiv.org/abs/2412.09647,2412.09647,pdfs/AD-005__2412.09647.pdf,C_both_wrong,review,False,False,False,True,False,medium,tfidf_unsolvable_needs_human_review,False
SBV2-ALL92-G017-C01,SBV2-ALL92-G017,AD-006-S2,AD-006,autonomous_driving,metric_result,supported,"OmniDrive records the highest ADVLM metrics in BENCH2ADVLM, reaching 12.99% Success Rate, 43.75 Driving Score, and 19.38 Skill Score.","OmniDrive consistently achieves the highest scores across all metrics, with a peak Success Rate of 12.99%, Driving Score of 43.75, and Skill Score of 19.38, indicating better robustness and generalization in closed-loop setting.",pdf_page_7,https://arxiv.org/abs/2508.02028,2508.02028,pdfs/AD-006__2508.02028.pdf,C_both_wrong,review,False,False,False,True,False,medium,tfidf_unsolvable_needs_human_review,False
SBV2-ALL92-G017-C02,SBV2-ALL92-G017,AD-006-S2,AD-006,autonomous_driving,metric_result,mild_scope_overclaim,"OmniDrive records the highest ADVLM metrics in BENCH2ADVLM, reaching 12.99% Success Rate, 43.75 Driving Score, and 19.38 Skill Score for planning reliability.","OmniDrive consistently achieves the highest scores across all metrics, with a peak Success Rate of 12.99%, Driving Score of 43.75, and Skill Score of 19.38, indicating better robustness and generalization in closed-loop setting.",pdf_page_7,https://arxiv.org/abs/2508.02028,2508.02028,pdfs/AD-006__2508.02028.pdf,C_both_wrong,review,False,False,False,True,False,medium,tfidf_unsolvable_needs_human_review,False
SBV2-ALL92-G018-C02,SBV2-ALL92-G018,AD-006-S3,AD-006,autonomous_driving,limitation,mild_scope_overclaim,"BENCH2ADVLM reports that overall ADVLM performance remains relatively low, indicating current models still face significant limitations in several evaluated metrics.","The overall performance of all ADVLMs remains relatively low, indicating that current models still face notable limitations.",pdf_page_7,https://arxiv.org/abs/2508.02028,2508.02028,pdfs/AD-006__2508.02028.pdf,C_both_wrong,review,False,False,False,True,False,medium,tfidf_unsolvable_needs_human_review,False
SBV2-ALL92-G018-C03,SBV2-ALL92-G018,AD-006-S3,AD-006,autonomous_driving,limitation,strong_action_overclaim,"BENCH2ADVLM reports that overall ADVLM performance remains relatively low, indicating current models remain unreliable for closed-loop evaluation benchmarks in this study.","The overall performance of all ADVLMs remains relatively low, indicating that current models still face notable limitations.",pdf_page_7,https://arxiv.org/abs/2508.02028,2508.02028,pdfs/AD-006__2508.02028.pdf,C_both_wrong,review,False,False,False,True,False,medium,tfidf_unsolvable_needs_human_review,False
SBV2-ALL92-G018-C04,SBV2-ALL92-G018,AD-006-S3,AD-006,autonomous_driving,limitation,contradiction_candidate,"BENCH2ADVLM reports that overall ADVLM performance remains relatively high, indicating current models face minimal limitations in closed-loop evaluation in this study.","The overall performance of all ADVLMs remains relatively low, indicating that current models still face notable limitations.",pdf_page_7,https://arxiv.org/abs/2508.02028,2508.02028,pdfs/AD-006__2508.02028.pdf,C_both_wrong,review,False,False,False,True,False,medium,tfidf_unsolvable_needs_human_review,False
SBV2-ALL92-G019-C02,SBV2-ALL92-G019,AD-007-S1,AD-007,autonomous_driving,experiment_setup,mild_scope_overclaim,The study employs LLaVA-Interleave as the base VLM and fine-tunes it for three epochs on nuScenes with a learning rate of 2e-4.,"Implementation Details We consistently employ LLaVA-Interleave as the base VLM model [50], and then fine-tuning it for two epochs on the nuScenes dataset with the learning rate of 2e-4.",pdf_page_6,https://arxiv.org/abs/2512.01300,2512.013,pdfs/AD-007__2512.01300.pdf,C_both_wrong,review,False,False,False,True,False,medium,tfidf_unsolvable_needs_human_review,False
SBV2-ALL92-G019-C03,SBV2-ALL92-G019,AD-007-S1,AD-007,autonomous_driving,experiment_setup,strong_action_overclaim,The study employs LLaVA-Interleave as the base VLM and fine-tunes it for four epochs on nuScenes and Waymo with a learning rate of 2e-4.,"Implementation Details We consistently employ LLaVA-Interleave as the base VLM model [50], and then fine-tuning it for two epochs on the nuScenes dataset with the learning rate of 2e-4.",pdf_page_6,https://arxiv.org/abs/2512.01300,2512.013,pdfs/AD-007__2512.01300.pdf,C_both_wrong,review,False,False,False,True,False,medium,tfidf_unsolvable_needs_human_review,False
SBV2-ALL92-G019-C04,SBV2-ALL92-G019,AD-007-S1,AD-007,autonomous_driving,experiment_setup,contradiction_candidate,The study employs GPT-4o as the base VLM and fine-tunes it for two epochs on KITTI with a learning rate of 1e-4.,"Implementation Details We consistently employ LLaVA-Interleave as the base VLM model [50], and then fine-tuning it for two epochs on the nuScenes dataset with the learning rate of 2e-4.",pdf_page_6,https://arxiv.org/abs/2512.01300,2512.013,pdfs/AD-007__2512.01300.pdf,C_both_wrong,review,False,False,False,True,False,medium,tfidf_unsolvable_needs_human_review,False
SBV2-ALL92-G020-C02,SBV2-ALL92-G020,AD-007-S2,AD-007,autonomous_driving,metric_result,mild_scope_overclaim,"RoboDriveVLM-TTA records the best overall AvgL2-Prompt, AvgCol-Prompt, and MCL2 results while maintaining relatively low MCC values under prompt corruption.","In particular, RoboDriveVLM-TTA achieves the best overall performance in AvgL2-Prompt (0.474), AvgCol-Prompt (0.22), and maintains relatively low MCL2/MCC values even under prompt corruption.",pdf_page_6,https://arxiv.org/abs/2512.01300,2512.013,pdfs/AD-007__2512.01300.pdf,C_both_wrong,review,False,False,False,True,False,medium,tfidf_unsolvable_needs_human_review,False
SBV2-ALL92-G020-C03,SBV2-ALL92-G020,AD-007-S2,AD-007,autonomous_driving,metric_result,strong_action_overclaim,"RoboDriveVLM-TTA records the best overall AvgL2-Prompt, AvgCol-Prompt, MCL2, and MCC results under camera corruption and prompt corruption in benchmark evaluation.","In particular, RoboDriveVLM-TTA achieves the best overall performance in AvgL2-Prompt (0.474), AvgCol-Prompt (0.22), and maintains relatively low MCL2/MCC values even under prompt corruption.",pdf_page_6,https://arxiv.org/abs/2512.01300,2512.013,pdfs/AD-007__2512.01300.pdf,C_both_wrong,review,False,False,False,True,False,medium,tfidf_unsolvable_needs_human_review,False
SBV2-ALL92-G021-C01,SBV2-ALL92-G021,AD-007-S3,AD-007,autonomous_driving,limitation,supported,The experiments highlight limitations of current VLM-based end-to-end vehicle systems and present RoboDriveVLM as a more reliable research solution.,"Through extensive experi- ments, our work highlights the limitations of current VLM- based end-to-end autonomous driving systems and provides a more reliable solution for real-world deployment.",pdf_page_1,https://arxiv.org/abs/2512.01300,2512.013,pdfs/AD-007__2512.01300.pdf,C_both_wrong,review,False,False,False,True,False,medium,tfidf_unsolvable_needs_human_review,False
SBV2-ALL92-G021-C02,SBV2-ALL92-G021,AD-007-S3,AD-007,autonomous_driving,limitation,mild_scope_overclaim,The experiments highlight limitations of current VLM-based end-to-end vehicle systems and present RoboDriveVLM as a more reliable general solution.,"Through extensive experi- ments, our work highlights the limitations of current VLM- based end-to-end autonomous driving systems and provides a more reliable solution for real-world deployment.",pdf_page_1,https://arxiv.org/abs/2512.01300,2512.013,pdfs/AD-007__2512.01300.pdf,C_both_wrong,review,False,False,False,True,False,medium,tfidf_unsolvable_needs_human_review,False
SBV2-ALL92-G025-C01,SBV2-ALL92-G025,AD-009-S1,AD-009,autonomous_driving,experiment_setup,supported,"ScenePilot-Bench evaluation covers representative commercial, open-source, and vehicle-specialized VLMs as baseline models for the reported benchmark experiments section.","5 Experiments 5.1 Baseline Results on ScenePilot-Bench We evaluate representative commercial, open-source, and driving- specialized VLMs on ScenePilot-Bench.",pdf_page_5,https://arxiv.org/abs/2601.19582,2601.19582,pdfs/AD-009__2601.19582.pdf,C_both_wrong,review,False,False,False,True,False,medium,tfidf_unsolvable_needs_human_review,False
SBV2-ALL92-G025-C02,SBV2-ALL92-G025,AD-009-S1,AD-009,autonomous_driving,experiment_setup,mild_scope_overclaim,"ScenePilot-Bench evaluation covers representative commercial, open-source, vehicle-specialized, and proprietary VLMs as baseline models for the reported benchmark experiments section.","5 Experiments 5.1 Baseline Results on ScenePilot-Bench We evaluate representative commercial, open-source, and driving- specialized VLMs on ScenePilot-Bench.",pdf_page_5,https://arxiv.org/abs/2601.19582,2601.19582,pdfs/AD-009__2601.19582.pdf,C_both_wrong,review,False,False,False,True,False,medium,tfidf_unsolvable_needs_human_review,False
SBV2-ALL92-G025-C03,SBV2-ALL92-G025,AD-009-S1,AD-009,autonomous_driving,experiment_setup,strong_action_overclaim,"ScenePilot-Bench evaluation covers representative commercial, open-source, vehicle-specialized, sensor-fusion, and text-centric VLMs as baseline models for the reported benchmark experiments section.","5 Experiments 5.1 Baseline Results on ScenePilot-Bench We evaluate representative commercial, open-source, and driving- specialized VLMs on ScenePilot-Bench.",pdf_page_5,https://arxiv.org/abs/2601.19582,2601.19582,pdfs/AD-009__2601.19582.pdf,C_both_wrong,review,False,False,False,True,False,medium,tfidf_unsolvable_needs_human_review,False
SBV2-ALL92-G027-C01,SBV2-ALL92-G027,AD-009-S3,AD-009,autonomous_driving,limitation,supported,"ScenePilot-Bench remains open-loop, with downstream control effects in a closed-loop vehicle system absent from direct measurement by the benchmark.","First, ScenePilot-Bench remains an open-loop benchmark, and therefore does not directly measure the downstream control effect of model outputs in a closed-loop driving system.",pdf_page_6,https://arxiv.org/abs/2601.19582,2601.19582,pdfs/AD-009__2601.19582.pdf,C_both_wrong,review,False,False,False,True,False,medium,tfidf_unsolvable_needs_human_review,False
SBV2-ALL92-G027-C02,SBV2-ALL92-G027,AD-009-S3,AD-009,autonomous_driving,limitation,mild_scope_overclaim,"ScenePilot-Bench remains open-loop, with downstream control effects and intervention timing in a closed-loop vehicle system absent from direct measurement by the benchmark.","First, ScenePilot-Bench remains an open-loop benchmark, and therefore does not directly measure the downstream control effect of model outputs in a closed-loop driving system.",pdf_page_6,https://arxiv.org/abs/2601.19582,2601.19582,pdfs/AD-009__2601.19582.pdf,C_both_wrong,review,False,False,False,True,False,medium,tfidf_unsolvable_needs_human_review,False
SBV2-ALL92-G027-C04,SBV2-ALL92-G027,AD-009-S3,AD-009,autonomous_driving,limitation,contradiction_candidate,"ScenePilot-Bench runs closed-loop, with downstream control effects in a closed-loop vehicle system included in direct measurement by the benchmark.","First, ScenePilot-Bench remains an open-loop benchmark, and therefore does not directly measure the downstream control effect of model outputs in a closed-loop driving system.",pdf_page_6,https://arxiv.org/abs/2601.19582,2601.19582,pdfs/AD-009__2601.19582.pdf,C_both_wrong,review,False,False,False,True,False,medium,tfidf_unsolvable_needs_human_review,False
SBV2-ALL92-G028-C01,SBV2-ALL92-G028,AD-010-S1,AD-010,autonomous_driving,experiment_setup,supported,The DSBench pipeline implements an iterative quality-control process to filter automated-generation noise and correct annotation biases during large-scale benchmark construction.,"Quality Control To ensure reliability and consistency at scale, we implement a rigorous, iterative quality control process to filter noise from automated generation and correct annotation biases.",pdf_page_5,https://arxiv.org/abs/2511.14592,2511.14592,pdfs/AD-010__2511.14592.pdf,C_both_wrong,review,False,False,False,True,False,medium,tfidf_unsolvable_needs_human_review,False
SBV2-ALL92-G028-C03,SBV2-ALL92-G028,AD-010-S1,AD-010,autonomous_driving,experiment_setup,strong_action_overclaim,"The DSBench pipeline implements an iterative quality-control process to filter automated-generation noise, correct annotation biases, and verify each item with expert review.","Quality Control To ensure reliability and consistency at scale, we implement a rigorous, iterative quality control process to filter noise from automated generation and correct annotation biases.",pdf_page_5,https://arxiv.org/abs/2511.14592,2511.14592,pdfs/AD-010__2511.14592.pdf,C_both_wrong,review,False,False,False,True,False,medium,tfidf_unsolvable_needs_human_review,False
SBV2-ALL92-G028-C04,SBV2-ALL92-G028,AD-010-S1,AD-010,autonomous_driving,experiment_setup,contradiction_candidate,The DSBench pipeline relies on unfiltered automated generation and leaves annotation biases uncorrected during large-scale benchmark construction at scale.,"Quality Control To ensure reliability and consistency at scale, we implement a rigorous, iterative quality control process to filter noise from automated generation and correct annotation biases.",pdf_page_5,https://arxiv.org/abs/2511.14592,2511.14592,pdfs/AD-010__2511.14592.pdf,C_both_wrong,review,False,False,False,True,False,medium,tfidf_unsolvable_needs_human_review,False
SBV2-ALL92-G029-C01,SBV2-ALL92-G029,AD-010-S2,AD-010,autonomous_driving,metric_result,supported,"DSVLM reports an average benchmark score of 68.4, which is 18.88 points higher than Seed-1.6's score of 49.52.","It achieves a remarkable average score of 68.4, creating a substantial performance gap of 18.88 points ahead of the strongest commercial competi- tor, Seed-1.6 (49.52).",pdf_page_6,https://arxiv.org/abs/2511.14592,2511.14592,pdfs/AD-010__2511.14592.pdf,C_both_wrong,review,False,False,False,True,False,medium,tfidf_unsolvable_needs_human_review,False
SBV2-ALL92-G029-C02,SBV2-ALL92-G029,AD-010-S2,AD-010,autonomous_driving,metric_result,mild_scope_overclaim,"DSVLM reports an average benchmark score of 69.4, which is 19.88 points higher than Seed-1.6's score of 49.52.","It achieves a remarkable average score of 68.4, creating a substantial performance gap of 18.88 points ahead of the strongest commercial competi- tor, Seed-1.6 (49.52).",pdf_page_6,https://arxiv.org/abs/2511.14592,2511.14592,pdfs/AD-010__2511.14592.pdf,C_both_wrong,review,False,False,False,True,False,medium,tfidf_unsolvable_needs_human_review,False
