candidate_id,group_id,true_label,sentence_text,chunk_id,bm25_rank,bm25_score,sentence_length,claim_sentence_token_overlap,sentence_position_in_chunk,same_paper,paper_id,oracle_overlap,oracle_intersection_frac,entailment,neutral,contradiction_nli,ent_minus_con,con_minus_ent,max_prob,entropy,pseudo_label,oracle_overlap_rank_in_candidate
SBV2-ALL92-G002-MILD,SBV2-ALL92-G002,mild_scope_overclaim,This metric measures a planner’s robustness in maintaining safe and feasible trajectories throughout a closed-loop rollout.,unknown,99,19.519,16,0.2,0,1,AD-001,0.16666666666666666,0.13043478260869565,0.001976348226889968,0.9837177395820618,0.014305931515991688,-0.012329583056271076,0.012329583056271076,0.9837177395820618,0.08921317756175995,-1,5
SBV2-ALL92-G002-MILD,SBV2-ALL92-G002,mild_scope_overclaim,"jectories and multi-agent predictions, achieving strong performance without rule-based post-processing. • PDM-Hybrid : A hybrid planner that integrates PDM-Closed with learned ego-forecasting adjustments, achieving high accuracy by dynamically adjusting predictions based on surrounding vehicle interactions.",unknown,99,19.519,35,0.13333333333333333,0,1,AD-001,0.1568627450980392,0.17391304347826086,0.011740708723664284,0.8848527669906616,0.10340641438961029,-0.09166570752859116,0.09166570752859116,0.8848527669906616,0.3950697183609009,-1,6
SBV2-ALL92-G002-MILD,SBV2-ALL92-G002,mild_scope_overclaim,A higher SR reflects a planner’s reliability in maintaining feasible and saf,AD-001_p4_c2,3,40.1621,12,0.16,3,1,AD-001,0.12903225806451613,0.08695652173913043,0.0054336050525307655,0.9885497689247131,0.0060166725888848305,-0.0005830675363540649,0.0005830675363540649,0.9885497689247131,0.07048608362674713,0,7
SBV2-ALL92-G002-MILD,SBV2-ALL92-G002,mild_scope_overclaim,"The performance gap becomes even more pronounced on the Test14-Hard dataset, demonstrating that nuPlan-R provides a fairer and more effective evaluation of planners’ decision-making and interaction capabilities in complex traffic scenarios.",unknown,99,19.519,31,0.1951219512195122,0,1,AD-001,0.1276595744680851,0.13043478260869565,0.004644130822271109,0.9866011738777161,0.008754724636673927,-0.004110593814402819,0.004110593814402819,0.9866011738777161,0.07973892986774445,0,8
SBV2-ALL92-G002-MILD,SBV2-ALL92-G002,mild_scope_overclaim,"SR reveals the fragility that may be obscured by CLS, as it is more sensitive to whether a planner can reliably avoid catastrophic failure",AD-001_p7_c1,5,30.8507,24,0.12121212121212122,2,1,AD-001,0.10256410256410256,0.08695652173913043,0.004638801794499159,0.9853032827377319,0.010057901963591576,-0.005419100169092417,0.005419100169092417,0.9853032827377319,0.08577413856983185,0,9
SBV2-ALL92-G002-MILD,SBV2-ALL92-G002,mild_scope_overclaim,"Our learning-based reactive agents are seamlessly integrated into the nuPlan simulation framework as configurable components, replacing rule-based IDM agents with diffusion-based reactive models following the Nexus architecture .",unknown,99,19.519,28,0.05,0,1,AD-001,0.08695652173913043,0.08695652173913043,0.0021282201632857323,0.9275405406951904,0.07033130526542664,-0.06820308417081833,0.06820308417081833,0.9275405406951904,0.26955944299697876,0,10
SBV2-ALL92-G002-MILD,SBV2-ALL92-G002,mild_scope_overclaim,realistic and fair evaluation of autonomous driving planners.,unknown,99,19.519,8,0.08333333333333333,0,1,AD-001,0.06666666666666667,0.043478260869565216,0.004269089084118605,0.988366425037384,0.007364484015852213,-0.0030953949317336082,0.0030953949317336082,0.988366425037384,0.07102692127227783,0,11
SBV2-ALL92-G002-MILD,SBV2-ALL92-G002,mild_scope_overclaim,"To further improve simulation efficiency, we introduce an interaction-aware agent selection mechanism that focuses on agents most relevant to the ego vehicle.",unknown,99,19.519,22,0.058823529411764705,0,1,AD-001,0.05,0.043478260869565216,0.005574503913521767,0.9345447421073914,0.059880759567022324,-0.05430625379085541,0.05430625379085541,0.9345447421073914,0.2607821822166443,0,12
SBV2-ALL92-G002-MILD,SBV2-ALL92-G002,mild_scope_overclaim,"It is computed as the proportion of scenarios where the CLS is non-zero, indicating that the ego vehicle avoids major failures such as severe collisions, off-road departures, wrong-way driving, or extremely low progress.",unknown,99,19.519,33,0.04878048780487805,0,1,AD-001,0.0425531914893617,0.043478260869565216,0.00969569943845272,0.8810616135597229,0.10924271494150162,-0.09954701364040375,0.09954701364040375,0.8810616135597229,0.3984001874923706,0,13
SBV2-ALL92-G002-STRONG,SBV2-ALL92-G002,strong_action_overclaim,"selection mechanism into the nuPlan simulation framework as configurable components, enabling more realistic and human-like multi-agent interactions. • We extend the benchmark with two additional metrics, Success Rate and All-Core Pass Rate, to more effectively evaluate the robustness of planners and balance across various dimensions of driving performance. • We reimplement and comprehensively evaluate a diverse set of planning approaches in both the original nuPlan and the proposed nuPlan",AD-001_p2_c0,3,39.3333,69,0.25806451612903225,0,1,AD-001,0.47058823529411764,0.6956521739130435,0.006986950058490038,0.9656816720962524,0.02733142301440239,-0.02034447342157364,0.02034447342157364,0.9656816720962524,0.1667892336845398,1,0
SBV2-ALL92-G002-STRONG,SBV2-ALL92-G002,strong_action_overclaim,"Moreover, we extend the benchmark with t",AD-001_p1_c4,4,38.9503,7,0.0,3,1,AD-001,0.2857142857142857,0.17391304347826086,0.001279457937926054,0.987348198890686,0.011372367851436138,-0.010092910379171371,0.010092910379171371,0.987348198890686,0.07200349122285843,1,1
SBV2-ALL92-G002-STRONG,SBV2-ALL92-G002,strong_action_overclaim,expanding the benchmark to three complementary metrics in total.,unknown,99,20.2473,9,0.08333333333333333,0,1,AD-001,0.26666666666666666,0.17391304347826086,0.0010200293036177754,0.9818469882011414,0.01713293418288231,-0.016112904995679855,0.016112904995679855,0.9818469882011414,0.0946885347366333,1,2
SBV2-ALL92-G002-STRONG,SBV2-ALL92-G002,strong_action_overclaim,Evaluation Metrics Reactive Closed-Loop Simulation Dataset Test14-Hard Test14-Random Val14 Observations Historical Info Map Info Traffic State Vehicle Attribute Planner (To be evaluated) Reactive Agent Model Kinematic Controller Interaction-Aware Selection Update the Observations Closed-Loop Score Success Rate Collision TTC Comfort … Incorrect Direction Low Progress Score Collision TTC … 0.5 All-Core Pass Rate … Comfort Speed Limit Off Road Fig. 1.,unknown,99,20.2473,60,0.26229508196721313,0,1,AD-001,0.208955223880597,0.30434782608695654,0.13270039856433868,0.7866699695587158,0.0806296095252037,0.05207078903913498,-0.05207078903913498,0.7866699695587158,0.6597850322723389,1,3
SBV2-ALL92-G002-STRONG,SBV2-ALL92-G002,strong_action_overclaim,This metric measures a planner’s robustness in maintaining safe and feasible trajectories throughout a closed-loop rollout.,unknown,99,20.2473,16,0.2,0,1,AD-001,0.16666666666666666,0.13043478260869565,0.0017428542487323284,0.9864680767059326,0.011788997799158096,-0.01004614308476448,0.01004614308476448,0.9864680767059326,0.07686105370521545,-1,4
SBV2-ALL92-G002-STRONG,SBV2-ALL92-G002,strong_action_overclaim,A higher SR reflects a planner’s reliability in maintaining feasible and saf,AD-001_p4_c2,1,44.8087,12,0.24,3,1,AD-001,0.12903225806451613,0.08695652173913043,0.0025612919125705957,0.9837068319320679,0.013731904327869415,-0.011170612648129463,0.011170612648129463,0.9837068319320679,0.09032642841339111,-1,5
SBV2-ALL92-G002-STRONG,SBV2-ALL92-G002,strong_action_overclaim,"Our learning-based reactive agents are seamlessly integrated into the nuPlan simulation framework as configurable components, replacing rule-based IDM agents with diffusion-based reactive models following the Nexus architecture .",unknown,99,20.2473,28,0.0,0,1,AD-001,0.08695652173913043,0.08695652173913043,0.0034190251026302576,0.9453250169754028,0.05125589668750763,-0.047836869955062866,0.047836869955062866,0.9453250169754028,0.2248443067073822,-1,6
SBV2-ALL92-G002-STRONG,SBV2-ALL92-G002,strong_action_overclaim,"(2) IDM simulation, and (3) our reactive simulation, demonstrating that our model captures richer and more realistic multi-agent motion patterns. preserved, while maintaining stable large-scale traffic flow with minimal computational overhead.",unknown,99,20.2473,31,0.046511627906976744,0,1,AD-001,0.08163265306122448,0.08695652173913043,0.02123294770717621,0.8875465393066406,0.09122052788734436,-0.06998758018016815,0.06998758018016815,0.8875465393066406,0.4060981869697571,0,7
SBV2-ALL92-G002-STRONG,SBV2-ALL92-G002,strong_action_overclaim,realistic and fair evaluation of autonomous driving planners.,unknown,99,20.2473,8,0.08333333333333333,0,1,AD-001,0.06666666666666667,0.043478260869565216,0.002752713393419981,0.9873714447021484,0.009875833056867123,-0.007123119663447142,0.007123119663447142,0.9873714447021484,0.07437947392463684,0,8
SBV2-ALL92-G002-STRONG,SBV2-ALL92-G002,strong_action_overclaim,"Users can easily switch the simulation mode by modifying the reactive agent configuration, replacing the rule-b",AD-001_p4_c1,5,33.5465,16,0.0,2,1,AD-001,0.05555555555555555,0.043478260869565216,0.005290175322443247,0.9730957746505737,0.021614108234643936,-0.016323933377861977,0.016323933377861977,0.9730957746505737,0.1371469348669052,0,9
SBV2-ALL92-G002-STRONG,SBV2-ALL92-G002,strong_action_overclaim,Our learning-based reactive agents are seamlessly integrated into the nuPlan simulation framework as configurable components.,unknown,99,20.2473,15,0.0,0,1,AD-001,0.05405405405405406,0.043478260869565216,0.0041419025510549545,0.9623134136199951,0.03354474529623985,-0.0294028427451849,0.0294028427451849,0.9623134136199951,0.17357254028320312,0,10
SBV2-ALL92-G002-STRONG,SBV2-ALL92-G002,strong_action_overclaim,"To further improve simulation efficiency, we introduce an interaction-aware agent selection mechanism that focuses on agents most relevant to the ego vehicle.",unknown,99,20.2473,22,0.0,0,1,AD-001,0.05,0.043478260869565216,0.0037141486536711454,0.9509594440460205,0.045326489955186844,-0.04161234200000763,0.04161234200000763,0.9509594440460205,0.20883479714393616,0,11
SBV2-ALL92-G002-STRONG,SBV2-ALL92-G002,strong_action_overclaim,"It is computed as the proportion of scenarios where the CLS is non-zero, indicating that the ego vehicle avoids major failures such as severe collisions, off-road departures, wrong-way driving, or extremely low progress.",unknown,99,20.2473,33,0.0,0,1,AD-001,0.0425531914893617,0.043478260869565216,0.0315665565431118,0.9056053757667542,0.06282808631658554,-0.03126152977347374,0.03126152977347374,0.9056053757667542,0.3727429211139679,0,12
SBV2-ALL92-G002-STRONG,SBV2-ALL92-G002,strong_action_overclaim,A road map of reactive closed-loop planning ben,AD-001_p3_c0,2,39.9191,8,0.0,1,1,AD-001,0.0,0.0,0.004174955654889345,0.9768243432044983,0.01900070533156395,-0.014825750142335892,0.014825750142335892,0.9768243432044983,0.12108323723077774,0,13
SBV2-ALL92-G002-SUPPORTED,SBV2-ALL92-G002,supported,"selection mechanism into the nuPlan simulation framework as configurable components, enabling more realistic and human-like multi-agent interactions. • We extend the benchmark with two additional metrics, Success Rate and All-Core Pass Rate, to more effectively evaluate the robustness of planners and balance across various dimensions of driving performance. • We reimplement and comprehensively evaluate a diverse set of planning approaches in both the original nuPlan and the proposed nuPlan",AD-001_p2_c0,2,46.1362,69,0.3225806451612903,0,1,AD-001,0.47058823529411764,0.6956521739130435,0.9100011587142944,0.07563253492116928,0.014366301707923412,0.8956348299980164,-0.8956348299980164,0.9100011587142944,0.3420493006706238,1,0
SBV2-ALL92-G002-SUPPORTED,SBV2-ALL92-G002,supported,"Beyond CLS, the additional SR and PR metrics provide complementary insights into planner robustness and overall balance.",unknown,99,22.013,17,0.3225806451612903,0,1,AD-001,0.43243243243243246,0.34782608695652173,0.02275029942393303,0.9641739130020142,0.01307578757405281,0.009674511849880219,-0.009674511849880219,0.9641739130020142,0.1779545396566391,1,1
SBV2-ALL92-G002-SUPPORTED,SBV2-ALL92-G002,supported,indicator highlights the planner’s overall balance and compliance in diverse driving scenarios.,unknown,99,22.013,12,0.21428571428571427,0,1,AD-001,0.29411764705882354,0.21739130434782608,0.009832972660660744,0.9847350120544434,0.005431981757283211,0.004400990903377533,-0.004400990903377533,0.9847350120544434,0.08892625570297241,1,2
SBV2-ALL92-G002-SUPPORTED,SBV2-ALL92-G002,supported,"Moreover, we extend the benchmark with t",AD-001_p1_c4,1,54.3509,7,0.0,3,1,AD-001,0.2857142857142857,0.17391304347826086,0.006562712136656046,0.9838316440582275,0.009605636820197105,-0.0030429246835410595,0.0030429246835410595,0.9838316440582275,0.09364551305770874,1,3
SBV2-ALL92-G002-SUPPORTED,SBV2-ALL92-G002,supported,expanding the benchmark to three complementary metrics in total.,unknown,99,22.013,9,0.08333333333333333,0,1,AD-001,0.26666666666666666,0.17391304347826086,0.0035515245981514454,0.9920217990875244,0.004426651168614626,-0.0008751265704631805,0.0008751265704631805,0.9920217990875244,0.05197117477655411,-1,4
SBV2-ALL92-G002-SUPPORTED,SBV2-ALL92-G002,supported,"Second, we assess planner performance under both the original nuPlan and our proposed nuPlan-R benchmarks to examine how realistic reactive intera",AD-001_p4_c3,5,32.1145,21,0.2777777777777778,3,1,AD-001,0.23809523809523808,0.21739130434782608,0.010434987023472786,0.9824668169021606,0.00709820631891489,0.0033367807045578957,-0.0033367807045578957,0.9824668169021606,0.10011045634746552,-1,5
SBV2-ALL92-G002-SUPPORTED,SBV2-ALL92-G002,supported,This metric measures a planner’s robustness in maintaining safe and feasible trajectories throughout a closed-loop rollout.,unknown,99,22.013,16,0.2,0,1,AD-001,0.16666666666666666,0.13043478260869565,0.00583259342238307,0.9804559946060181,0.013711315579712391,-0.007878722622990608,0.007878722622990608,0.9804559946060181,0.1081714928150177,-1,6
SBV2-ALL92-G002-SUPPORTED,SBV2-ALL92-G002,supported,"First, we evaluate the multi-agent simulation behavior to verify the realism, diversity, and plausibility of our reactive agents compared with representative baselines.",unknown,99,22.013,22,0.05714285714285714,0,1,AD-001,0.14634146341463414,0.13043478260869565,0.0182197242975235,0.9521494507789612,0.029630839824676514,-0.011411115527153015,0.011411115527153015,0.9521494507789612,0.22393068671226501,-1,7
SBV2-ALL92-G002-SUPPORTED,SBV2-ALL92-G002,supported,A higher SR reflects a planner’s reliability in maintaining feasible and saf,AD-001_p4_c2,3,38.6991,12,0.16,3,1,AD-001,0.12903225806451613,0.08695652173913043,0.01344715803861618,0.9811822772026062,0.005370667204260826,0.008076490834355354,-0.008076490834355354,0.9811822772026062,0.10465461015701294,0,8
SBV2-ALL92-G002-SUPPORTED,SBV2-ALL92-G002,supported,"The performance gap becomes even more pronounced on the Test14-Hard dataset, demonstrating that nuPlan-R provides a fairer and more effective evaluation of planners’ decision-making and interaction capabilities in complex traffic scenarios.",unknown,99,22.013,31,0.1951219512195122,0,1,AD-001,0.1276595744680851,0.13043478260869565,0.010647002607584,0.9823634624481201,0.00698946975171566,0.0036575328558683395,-0.0036575328558683395,0.9823634624481201,0.10053503513336182,0,9
SBV2-ALL92-G002-SUPPORTED,SBV2-ALL92-G002,supported,EXPERIMENTAL RESULTS We conduct two sets of experiments to validate our benchmark.,unknown,99,22.013,12,0.0,0,1,AD-001,0.125,0.08695652173913043,0.007046348415315151,0.984239935874939,0.008713630959391594,-0.0016672825440764427,0.0016672825440764427,0.984239935874939,0.09187919646501541,0,10
SBV2-ALL92-G002-SUPPORTED,SBV2-ALL92-G002,supported,"SR reveals the fragility that may be obscured by CLS, as it is more sensitive to whether a planner can reliably avoid catastrophic failure",AD-001_p7_c1,4,36.4143,24,0.06060606060606061,2,1,AD-001,0.10256410256410256,0.08695652173913043,0.008259681053459644,0.9857494831085205,0.005990809760987759,0.0022688712924718857,-0.0022688712924718857,0.9857494831085205,0.08442311733961105,0,11
SBV2-ALL92-G002-SUPPORTED,SBV2-ALL92-G002,supported,"Our learning-based reactive agents are seamlessly integrated into the nuPlan simulation framework as configurable components, replacing rule-based IDM agents with diffusion-based reactive models following the Nexus architecture .",unknown,99,22.013,28,0.0,0,1,AD-001,0.08695652173913043,0.08695652173913043,0.005089063663035631,0.9655062556266785,0.029404722154140472,-0.02431565895676613,0.02431565895676613,0.9655062556266785,0.16446419060230255,0,12
SBV2-ALL92-G002-SUPPORTED,SBV2-ALL92-G002,supported,realistic and fair evaluation of autonomous driving planners.,unknown,99,22.013,8,0.16666666666666666,0,1,AD-001,0.06666666666666667,0.043478260869565216,0.011698433198034763,0.9795318841934204,0.008769779466092587,0.002928653731942177,-0.002928653731942177,0.9795318841934204,0.11383290588855743,0,13
SBV2-ALL92-G002-SUPPORTED,SBV2-ALL92-G002,supported,"To further improve simulation efficiency, we introduce an interaction-aware agent selection mechanism that focuses on agents most relevant to the ego vehicle.",unknown,99,22.013,22,0.0,0,1,AD-001,0.05,0.043478260869565216,0.009668532758951187,0.9529262781143188,0.037405259907245636,-0.02773672714829445,0.02773672714829445,0.9529262781143188,0.21371068060398102,0,14
SBV2-ALL92-G002-SUPPORTED,SBV2-ALL92-G002,supported,"It is computed as the proportion of scenarios where the CLS is non-zero, indicating that the ego vehicle avoids major failures such as severe collisions, off-road departures, wrong-way driving, or extremely low progress.",unknown,99,22.013,33,0.0,0,1,AD-001,0.0425531914893617,0.043478260869565216,0.0238361693918705,0.9110080003738403,0.06515582650899887,-0.04131965711712837,0.04131965711712837,0.9110080003738403,0.35191312432289124,0,15
SBV2-ALL92-G003-CONTRA,SBV2-ALL92-G003,contradiction_candidate,"In this paper, we presented nuPlan-R, a new reactive closed-loop planning benchmark that integrates learningbased reactive agents into the nuPlan framework for realistic and fair evaluation of autonomous planners.",unknown,99,26.6011,29,0.5238095238095238,0,1,AD-001,0.5581395348837209,0.631578947368421,0.0010858768364414573,0.0036545107141137123,0.9952595829963684,-0.9941737055778503,0.9941737055778503,0.9952595829963684,0.03264902904629707,1,0
SBV2-ALL92-G003-CONTRA,SBV2-ALL92-G003,contradiction_candidate,"Our learning-based reactive agents are seamlessly integrated into the nuPlan simulation framework as configurable components, replacing rule-based IDM agents with diffusion-based reactive models following the Nexus architecture .",unknown,99,26.6011,28,0.24390243902439024,0,1,AD-001,0.3333333333333333,0.3684210526315789,0.05820504203438759,0.8229150176048279,0.11887998878955841,-0.06067494675517082,0.06067494675517082,0.8229150176048279,0.5790822505950928,1,1
SBV2-ALL92-G003-CONTRA,SBV2-ALL92-G003,contradiction_candidate,"nuPlan-R: A Closed-Loop Planning Benchmark for Autonomous Driving via Reactive Multi-Agent Simulation Mingxing Peng, Ruoyu Yao, Xusen Guo, and Jun Ma, Senior Member, IEEE Abstract— Recent advances in closed-loop planning benchmarks have significantly improved the evaluation of autonomous vehicles.",unknown,99,26.6011,39,0.28,0,1,AD-001,0.3137254901960784,0.42105263157894735,0.0019760748837143183,0.015254668891429901,0.982769250869751,-0.9807931780815125,0.9807931780815125,0.982769250869751,0.09319404512643814,1,2
