candidate_id,claim_text,evidence_text,true_label,retrieval_setting,source_pair_id,retrieved_chunk_ids,retrieved_ranks,retrieved_pages,oracle_hit_in_topk
SBV2-ALL92-G019-C02,The study employs LLaVA-Interleave as the base VLM and fine-tunes it for three epochs on nuScenes with a learning rate of 2e-4.,"[RANK=1][PDF=AD-007][PAGE=6] modalities un- der corruption scenarios and thereby enhancing robustness in extreme environments. 5. Experiments 5.1. Implementation Details We consistently employ LLaVA-Interleave as the base VLM model [50], and then fine-tuning it for two epochs on the nuScenes dataset with the learning rate of 2e-4. The fine-tuning process is executed on eight A6000 GPUs with the batch size of 1. While, in test stage, we adopt the greedy decoding with an output token limit of 512. For our TTA method, we adopt [RANK=2][PDF=AD-007][PAGE=6] From an information-theoretic perspective, maximizing the joint probability of a sequence is equivalent to minimiz- ing its negative log-likelihood, which corresponds to min- imizing the cross-entropy between the model distribution and the candidate sequence. Under the 0–1 loss assump- tion, maximizing the joint probability further corresponds to minimizing the expected prediction error. Based on this principle, we regard the sequence with the highest joint like- lihood as the most reliable outp [RANK=3][PDF=AD-007][PAGE=15] Figure 6. Inference process of the reproduced model 8.2. OpenEMMA OpenEMMA is an open-source end-to-end multimodal au- tonomous driving framework that casts driving as a visual question-answering task. It feeds front-view camera images into a vision-language model, which uses chain-of-thought reasoning to describe key objects, scene context, and the in- tended driving command. These descriptions, together with the vehicle’s historical speed and curvature, are then pro- cessed by the VLM to predi [RANK=4][PDF=AD-007][PAGE=14] vision-language–based autonomous driv- ing model that improves driving performance through enhanced scene understanding and trajectory planning. It processes sequential images with a VLM using a structured chain-of-thought procedure consisting of three stages: scene description, scene analysis, and hierarchical plan- ning. In the scene description stage, the model generates detailed information about the environment and identifies key objects. The scene analysis stage assesses how these objects  [RANK=5][PDF=AD-007][PAGE=14] This choice aims to maintain consistency with the original model architecture while en- suring comparability and effectiveness in the reproduction process. Dataset Setup In the DriveVLM paper, the authors jointly fine-tuned the model on NuScenes, their SUP-AD dataset, and several other datasets (e.g., Talk2Car, BDDX, LLAVA). Since SUP-AD is not publicly available and costly to reproduce, we generated training data solely from NuScenes. Unlike the original setup, NuScenes does not provide annotat",mild_scope_overclaim,bm25_top5,AD-007,AD-007_p6_c1;AD-007_p6_c0;AD-007_p15_c0;AD-007_p14_c1;AD-007_p14_c2,1;2;3;4;5,6;6;15;14;14,True
SBV2-ALL92-G019-C03,The study employs LLaVA-Interleave as the base VLM and fine-tunes it for four epochs on nuScenes and Waymo with a learning rate of 2e-4.,"[RANK=1][PDF=AD-007][PAGE=6] modalities un- der corruption scenarios and thereby enhancing robustness in extreme environments. 5. Experiments 5.1. Implementation Details We consistently employ LLaVA-Interleave as the base VLM model [50], and then fine-tuning it for two epochs on the nuScenes dataset with the learning rate of 2e-4. The fine-tuning process is executed on eight A6000 GPUs with the batch size of 1. While, in test stage, we adopt the greedy decoding with an output token limit of 512. For our TTA method, we adopt [RANK=2][PDF=AD-007][PAGE=6] From an information-theoretic perspective, maximizing the joint probability of a sequence is equivalent to minimiz- ing its negative log-likelihood, which corresponds to min- imizing the cross-entropy between the model distribution and the candidate sequence. Under the 0–1 loss assump- tion, maximizing the joint probability further corresponds to minimizing the expected prediction error. Based on this principle, we regard the sequence with the highest joint like- lihood as the most reliable outp [RANK=3][PDF=AD-007][PAGE=15] Figure 6. Inference process of the reproduced model 8.2. OpenEMMA OpenEMMA is an open-source end-to-end multimodal au- tonomous driving framework that casts driving as a visual question-answering task. It feeds front-view camera images into a vision-language model, which uses chain-of-thought reasoning to describe key objects, scene context, and the in- tended driving command. These descriptions, together with the vehicle’s historical speed and curvature, are then pro- cessed by the VLM to predi [RANK=4][PDF=AD-007][PAGE=14] This choice aims to maintain consistency with the original model architecture while en- suring comparability and effectiveness in the reproduction process. Dataset Setup In the DriveVLM paper, the authors jointly fine-tuned the model on NuScenes, their SUP-AD dataset, and several other datasets (e.g., Talk2Car, BDDX, LLAVA). Since SUP-AD is not publicly available and costly to reproduce, we generated training data solely from NuScenes. Unlike the original setup, NuScenes does not provide annotat [RANK=5][PDF=AD-007][PAGE=14] vision-language–based autonomous driv- ing model that improves driving performance through enhanced scene understanding and trajectory planning. It processes sequential images with a VLM using a structured chain-of-thought procedure consisting of three stages: scene description, scene analysis, and hierarchical plan- ning. In the scene description stage, the model generates detailed information about the environment and identifies key objects. The scene analysis stage assesses how these objects ",strong_action_overclaim,bm25_top5,AD-007,AD-007_p6_c1;AD-007_p6_c0;AD-007_p15_c0;AD-007_p14_c2;AD-007_p14_c1,1;2;3;4;5,6;6;15;14;14,True
SBV2-ALL92-G019-C04,The study employs GPT-4o as the base VLM and fine-tunes it for two epochs on KITTI with a learning rate of 1e-4.,"[RANK=1][PDF=AD-007][PAGE=6] modalities un- der corruption scenarios and thereby enhancing robustness in extreme environments. 5. Experiments 5.1. Implementation Details We consistently employ LLaVA-Interleave as the base VLM model [50], and then fine-tuning it for two epochs on the nuScenes dataset with the learning rate of 2e-4. The fine-tuning process is executed on eight A6000 GPUs with the batch size of 1. While, in test stage, we adopt the greedy decoding with an output token limit of 512. For our TTA method, we adopt [RANK=2][PDF=AD-007][PAGE=6] From an information-theoretic perspective, maximizing the joint probability of a sequence is equivalent to minimiz- ing its negative log-likelihood, which corresponds to min- imizing the cross-entropy between the model distribution and the candidate sequence. Under the 0–1 loss assump- tion, maximizing the joint probability further corresponds to minimizing the expected prediction error. Based on this principle, we regard the sequence with the highest joint like- lihood as the most reliable outp [RANK=3][PDF=AD-023][PAGE=17] Ahmad, Rahman, Sevim, Bodoh, Khan, Zhao, Huynh, and Ozguven 17 ADE = 1 𝑇 𝑇 ∑︁ 𝑡=1 ∥ˆy𝑡−y𝑡∥2 (4) FDE = ∥ˆy𝑇−y𝑇∥2 (5) (6) The ADE measures the average Euclidean distance (L2-norm distance) between the predicted and ground-truth positions across the entire prediction horizon, providing a holistic view of the model’s performance over time. In contrast, the FDE focuses solely on the Euclidean distance at the final prediction time step, capturing the model’s accuracy in estimating the vehicle’s ultima [RANK=4][PDF=AD-009][PAGE=11] meta-actions predicted by VLMs, and Ay denotes the ground truth. We further use relative and quantitative metrics, such as Mean Relative Acceleration Error (MRE-Acc) and Angular Relative Error (ARE) defined as follows: A Ly la all MRE-Acc = — ——_ N : (30) i=1 Ja?"" | _ N |ae?r’? — no” | on N & max(|A0""""|, 6) 3.3.2 Trajectory Planning. Trajectory planning focuses on spatial accuracy and temporal stability of the VLM-predicted paths. Two standard metrics are employed: Average Displacement Error (AD [RANK=5][PDF=POL-001][PAGE=4] and coverage rate (Rcover). For example, in Task 1, GPT-4o achieves the highest Ct and Dc, indicating better task fulfillment and more complete discussions compared to ReAct and Llama 3.1 70B. Similarly, it shows superior coverage with an Rcover of 24.50 in Task 1. TABLE III RESULTS OF OUR BASELINES ON BEHAVIOR CALIBRATION. Task Agent Model Eb Hc Tsim Task 1 ReAct GPT-4o 7.85 5.24 17.07 Llama 3.1 70B 7.85 0.69 5.78 ReAct-RAG GPT-4o 19.24 18.29 19.32 Llama 3.1 70B 19.69 21.80 20.39 Task 2 ReAct G",contradiction_candidate,bm25_top5,AD-007,AD-007_p6_c1;AD-007_p6_c0;AD-023_p17_c0;AD-009_p11_c3;POL-001_p4_c4,1;2;3;4;5,6;6;17;11;4,True
SBV2-ALL92-G020-C01,RoboDriveVLM-TTA records the best overall AvgL2-Prompt and AvgCol-Prompt results while maintaining relatively low MCL2 and MCC values under prompt corruption.,"[RANK=1][PDF=AD-007][PAGE=6] metrics, indicating superior ro- bustness and safety. In particular, RoboDriveVLM-TTA achieves the best overall performance in AvgL2-Prompt (0.474), AvgCol-Prompt (0.22), and maintains relatively low MCL2/MCC values even under prompt corruption. While non-language-driven methods such as UniAD and VAD demonstrate strong sensor-based L2 robustness, they exhibit poor performance in safety-related metrics like Avg- Col and mCC. Models like DriveVLM and OpenEMMA benefit from language-driven reasoning [RANK=2][PDF=AD-007][PAGE=6] reasoning method through multi-turn dialogues to first generate scene descriptions and identify critical objects before ultimately predicting the trajectory. In contrast, OpenEMMA takes a 5-second history of vehicle speed and curvature along with a single current front-view image as input, using a similar chain-of-thought process to analyze the scene, detect im- portant objects, and infer driving intentions, but differs in outputting predicted future speed and curvature values that are then math [RANK=3][PDF=AD-007][PAGE=7] Li- DAR and RADAR data, achieves the lowest AvgL2 and Avgcol values across all scenarios, validating the effec- tiveness of our multimodal fusion strategy. Although the TTA method performs slightly worse than the baseline in terms of the L2 metric, it demonstrates significant robust- ness in terms of collision rate, achieving the best perfor- mance across all weather corruption scenarios. Moreover, under the MCC metric, the TTA method reaches 100% or close in multiple scenarios, further confirmi [RANK=4][PDF=AD-007][PAGE=8] Model BE. TC. CO. CI. MA. avgL2 Inv. MCL2 avgL2 Inv. MCL2 avgL2 Inv. MCL2 avgL2 Inv. MCL2 avgL2 Inv. MCL2 DriveVLM 1.83 19 264.18 0.80 7 115.94 0.69 5 100.03 0.71 101 103.62 0.92 673 147.84 OpenEMMA 1.08 58 114.22 1.06 51 111.97 1.08 37 113.81 1.06 2919 166.55 1.10 2490 164.06 RoboDriveVLM∗ 0.44 0 103.13 1.92 0 450.78 0.49 1 115.64 0.48 7 111.85 0.44 2784 153.19 RoboDriveVLM 0.42 0 105.93 1.35 0 344.07 0.43 0 109.32 0.44 0 111.02 0.40 2916 150.95 RoboDriveVLM-TTA 0.40 0 102.56 0.67 25 171.06 0.4 [RANK=5][PDF=AD-007][PAGE=7] Model Clean Dark Brightness Snow Fog Rain Motion avgL2 avgL2 MCL2 avgL2 MCL2 avgL2 MCL2 avgL2 MCL2 avgL2 MCL2 avgL2 MCL2 Uniad 0.66 0.84 127.27 0.82 124.24 1.05 159.09 0.81 122.73 0.91 137.88 1.18 178.79 VAD-Base 0.72 0.77 106.94 0.74 102.78 1.11 154.17 0.75 104.17 0.81 112.50 0.96 133.33 DriveVLM 0.69 0.85 123.03 0.81 117.17 0.86 124.15 0.81 116.32 0.77 111.45 0.77 111.70 OpenEMMA 0.95 1.09 115.24 1.08 113.99 1.10 116.11 1.08 114.45 1.09 115.21 1.09 114.77 RoboDriveVLM∗ 0.43 0.65 152.86 0.56 13",supported,bm25_top5,AD-007,AD-007_p6_c4;AD-007_p6_c3;AD-007_p7_c3;AD-007_p8_c0;AD-007_p7_c0,1;2;3;4;5,6;6;7;8;7,True
SBV2-ALL92-G020-C02,"RoboDriveVLM-TTA records the best overall AvgL2-Prompt, AvgCol-Prompt, and MCL2 results while maintaining relatively low MCC values under prompt corruption.","[RANK=1][PDF=AD-007][PAGE=6] metrics, indicating superior ro- bustness and safety. In particular, RoboDriveVLM-TTA achieves the best overall performance in AvgL2-Prompt (0.474), AvgCol-Prompt (0.22), and maintains relatively low MCL2/MCC values even under prompt corruption. While non-language-driven methods such as UniAD and VAD demonstrate strong sensor-based L2 robustness, they exhibit poor performance in safety-related metrics like Avg- Col and mCC. Models like DriveVLM and OpenEMMA benefit from language-driven reasoning [RANK=2][PDF=AD-007][PAGE=6] reasoning method through multi-turn dialogues to first generate scene descriptions and identify critical objects before ultimately predicting the trajectory. In contrast, OpenEMMA takes a 5-second history of vehicle speed and curvature along with a single current front-view image as input, using a similar chain-of-thought process to analyze the scene, detect im- portant objects, and infer driving intentions, but differs in outputting predicted future speed and curvature values that are then math [RANK=3][PDF=AD-007][PAGE=7] Li- DAR and RADAR data, achieves the lowest AvgL2 and Avgcol values across all scenarios, validating the effec- tiveness of our multimodal fusion strategy. Although the TTA method performs slightly worse than the baseline in terms of the L2 metric, it demonstrates significant robust- ness in terms of collision rate, achieving the best perfor- mance across all weather corruption scenarios. Moreover, under the MCC metric, the TTA method reaches 100% or close in multiple scenarios, further confirmi [RANK=4][PDF=AD-007][PAGE=8] Model BE. TC. CO. CI. MA. avgL2 Inv. MCL2 avgL2 Inv. MCL2 avgL2 Inv. MCL2 avgL2 Inv. MCL2 avgL2 Inv. MCL2 DriveVLM 1.83 19 264.18 0.80 7 115.94 0.69 5 100.03 0.71 101 103.62 0.92 673 147.84 OpenEMMA 1.08 58 114.22 1.06 51 111.97 1.08 37 113.81 1.06 2919 166.55 1.10 2490 164.06 RoboDriveVLM∗ 0.44 0 103.13 1.92 0 450.78 0.49 1 115.64 0.48 7 111.85 0.44 2784 153.19 RoboDriveVLM 0.42 0 105.93 1.35 0 344.07 0.43 0 109.32 0.44 0 111.02 0.40 2916 150.95 RoboDriveVLM-TTA 0.40 0 102.56 0.67 25 171.06 0.4 [RANK=5][PDF=AD-007][PAGE=7] Model Clean Dark Brightness Snow Fog Rain Motion avgL2 avgL2 MCL2 avgL2 MCL2 avgL2 MCL2 avgL2 MCL2 avgL2 MCL2 avgL2 MCL2 Uniad 0.66 0.84 127.27 0.82 124.24 1.05 159.09 0.81 122.73 0.91 137.88 1.18 178.79 VAD-Base 0.72 0.77 106.94 0.74 102.78 1.11 154.17 0.75 104.17 0.81 112.50 0.96 133.33 DriveVLM 0.69 0.85 123.03 0.81 117.17 0.86 124.15 0.81 116.32 0.77 111.45 0.77 111.70 OpenEMMA 0.95 1.09 115.24 1.08 113.99 1.10 116.11 1.08 114.45 1.09 115.21 1.09 114.77 RoboDriveVLM∗ 0.43 0.65 152.86 0.56 13",mild_scope_overclaim,bm25_top5,AD-007,AD-007_p6_c4;AD-007_p6_c3;AD-007_p7_c3;AD-007_p8_c0;AD-007_p7_c0,1;2;3;4;5,6;6;7;8;7,True
SBV2-ALL92-G020-C03,"RoboDriveVLM-TTA records the best overall AvgL2-Prompt, AvgCol-Prompt, MCL2, and MCC results under camera corruption and prompt corruption in benchmark evaluation.","[RANK=1][PDF=AD-007][PAGE=7] Model Clean Dark Brightness Snow Fog Rain Motion avgL2 avgL2 MCL2 avgL2 MCL2 avgL2 MCL2 avgL2 MCL2 avgL2 MCL2 avgL2 MCL2 Uniad 0.66 0.84 127.27 0.82 124.24 1.05 159.09 0.81 122.73 0.91 137.88 1.18 178.79 VAD-Base 0.72 0.77 106.94 0.74 102.78 1.11 154.17 0.75 104.17 0.81 112.50 0.96 133.33 DriveVLM 0.69 0.85 123.03 0.81 117.17 0.86 124.15 0.81 116.32 0.77 111.45 0.77 111.70 OpenEMMA 0.95 1.09 115.24 1.08 113.99 1.10 116.11 1.08 114.45 1.09 115.21 1.09 114.77 RoboDriveVLM∗ 0.43 0.65 152.86 0.56 13 [RANK=2][PDF=AD-007][PAGE=6] metrics, indicating superior ro- bustness and safety. In particular, RoboDriveVLM-TTA achieves the best overall performance in AvgL2-Prompt (0.474), AvgCol-Prompt (0.22), and maintains relatively low MCL2/MCC values even under prompt corruption. While non-language-driven methods such as UniAD and VAD demonstrate strong sensor-based L2 robustness, they exhibit poor performance in safety-related metrics like Avg- Col and mCC. Models like DriveVLM and OpenEMMA benefit from language-driven reasoning [RANK=3][PDF=AD-007][PAGE=6] reasoning method through multi-turn dialogues to first generate scene descriptions and identify critical objects before ultimately predicting the trajectory. In contrast, OpenEMMA takes a 5-second history of vehicle speed and curvature along with a single current front-view image as input, using a similar chain-of-thought process to analyze the scene, detect im- portant objects, and infer driving intentions, but differs in outputting predicted future speed and curvature values that are then math [RANK=4][PDF=AD-007][PAGE=8] Model BE. TC. CO. CI. MA. avgL2 Inv. MCL2 avgL2 Inv. MCL2 avgL2 Inv. MCL2 avgL2 Inv. MCL2 avgL2 Inv. MCL2 DriveVLM 1.83 19 264.18 0.80 7 115.94 0.69 5 100.03 0.71 101 103.62 0.92 673 147.84 OpenEMMA 1.08 58 114.22 1.06 51 111.97 1.08 37 113.81 1.06 2919 166.55 1.10 2490 164.06 RoboDriveVLM∗ 0.44 0 103.13 1.92 0 450.78 0.49 1 115.64 0.48 7 111.85 0.44 2784 153.19 RoboDriveVLM 0.42 0 105.93 1.35 0 344.07 0.43 0 109.32 0.44 0 111.02 0.40 2916 150.95 RoboDriveVLM-TTA 0.40 0 102.56 0.67 25 171.06 0.4 [RANK=5][PDF=AD-007][PAGE=7] Li- DAR and RADAR data, achieves the lowest AvgL2 and Avgcol values across all scenarios, validating the effec- tiveness of our multimodal fusion strategy. Although the TTA method performs slightly worse than the baseline in terms of the L2 metric, it demonstrates significant robust- ness in terms of collision rate, achieving the best perfor- mance across all weather corruption scenarios. Moreover, under the MCC metric, the TTA method reaches 100% or close in multiple scenarios, further confirmi",strong_action_overclaim,bm25_top5,AD-007,AD-007_p7_c0;AD-007_p6_c4;AD-007_p6_c3;AD-007_p8_c0;AD-007_p7_c3,1;2;3;4;5,7;6;6;8;7,True
SBV2-ALL92-G020-C04,RoboDriveVLM-TTA records weaker AvgL2-Prompt and AvgCol-Prompt results while maintaining higher MCL2 and MCC values under prompt corruption in benchmark evaluation.,"[RANK=1][PDF=AD-007][PAGE=6] reasoning method through multi-turn dialogues to first generate scene descriptions and identify critical objects before ultimately predicting the trajectory. In contrast, OpenEMMA takes a 5-second history of vehicle speed and curvature along with a single current front-view image as input, using a similar chain-of-thought process to analyze the scene, detect im- portant objects, and infer driving intentions, but differs in outputting predicted future speed and curvature values that are then math [RANK=2][PDF=AD-007][PAGE=6] metrics, indicating superior ro- bustness and safety. In particular, RoboDriveVLM-TTA achieves the best overall performance in AvgL2-Prompt (0.474), AvgCol-Prompt (0.22), and maintains relatively low MCL2/MCC values even under prompt corruption. While non-language-driven methods such as UniAD and VAD demonstrate strong sensor-based L2 robustness, they exhibit poor performance in safety-related metrics like Avg- Col and mCC. Models like DriveVLM and OpenEMMA benefit from language-driven reasoning [RANK=3][PDF=AD-007][PAGE=8] Model BE. TC. CO. CI. MA. avgL2 Inv. MCL2 avgL2 Inv. MCL2 avgL2 Inv. MCL2 avgL2 Inv. MCL2 avgL2 Inv. MCL2 DriveVLM 1.83 19 264.18 0.80 7 115.94 0.69 5 100.03 0.71 101 103.62 0.92 673 147.84 OpenEMMA 1.08 58 114.22 1.06 51 111.97 1.08 37 113.81 1.06 2919 166.55 1.10 2490 164.06 RoboDriveVLM∗ 0.44 0 103.13 1.92 0 450.78 0.49 1 115.64 0.48 7 111.85 0.44 2784 153.19 RoboDriveVLM 0.42 0 105.93 1.35 0 344.07 0.43 0 109.32 0.44 0 111.02 0.40 2916 150.95 RoboDriveVLM-TTA 0.40 0 102.56 0.67 25 171.06 0.4 [RANK=4][PDF=AD-007][PAGE=7] Model Clean Dark Brightness Snow Fog Rain Motion avgL2 avgL2 MCL2 avgL2 MCL2 avgL2 MCL2 avgL2 MCL2 avgL2 MCL2 avgL2 MCL2 Uniad 0.66 0.84 127.27 0.82 124.24 1.05 159.09 0.81 122.73 0.91 137.88 1.18 178.79 VAD-Base 0.72 0.77 106.94 0.74 102.78 1.11 154.17 0.75 104.17 0.81 112.50 0.96 133.33 DriveVLM 0.69 0.85 123.03 0.81 117.17 0.86 124.15 0.81 116.32 0.77 111.45 0.77 111.70 OpenEMMA 0.95 1.09 115.24 1.08 113.99 1.10 116.11 1.08 114.45 1.09 115.21 1.09 114.77 RoboDriveVLM∗ 0.43 0.65 152.86 0.56 13 [RANK=5][PDF=AD-007][PAGE=7] table reports the average collision rate across three severity levels (avgcol%↓) and the Mean Corruption Collision (MCC%↓). (MCC) rates increase dramatically to 907.69% under ex- treme weather. This reveals a critical weakness in safety. In contrast, language-driven models maintain stable mean corruption L2(MCL2) and MCC values within the 100- 200% range, confirming their safety in sensor corruption. Among VLM-based end-to-end autonomous driving sys- tems, DriveVLM and OpenEMMA exhibit weaker pe",contradiction_candidate,bm25_top5,AD-007,AD-007_p6_c3;AD-007_p6_c4;AD-007_p8_c0;AD-007_p7_c0;AD-007_p7_c2,1;2;3;4;5,6;6;8;7;7,True
SBV2-ALL92-G021-C01,The experiments highlight limitations of current VLM-based end-to-end vehicle systems and present RoboDriveVLM as a more reliable research solution.,"[RANK=1][PDF=AD-007][PAGE=6] column denotes VLM-based models that accept language-based inputs. ”RoboDriveVLM∗” represents camera-only variant. 5.2. Implementation of Compared Models In our main experiments, we compare seven different autonomous driving systems, including UniAD [51], VAD [52], DriveVLM [8], OpenEMMA [14], RoboDriveVLM-only camera, RoboDriveVLM, and RoboDriveVLM-TTA. As shown in Table 1, we present the input modality configurations of the seven end-to-end autonomous driving models. Since most end-to-end VLM- [RANK=2][PDF=AD-007][PAGE=1] 5 cases of prompt corruption resulting from human intervention and data transmission failures. Each corruption type includes 250 unique driving scenarios and 5,689 frames, resulting in 64,559 total trajectory prediction cases per evaluation. To overcome these real-world challenges, we propose a novel VLM-based autonomous driving framework called Robo- DriveVLM, which enhances robustness by mapping more multimodal data—e.g., lidar and radar—into a unified la- tent space. Furthermore, we introduce [RANK=3][PDF=AD-007][PAGE=2] tion (TTA) method based on knowledge distillation across modalities to enhance model robustness. In summary, our contributions are as follows: (1) We collect RoboDriveBench, a new benchmark de- signed to evaluate the robustness of VLM-based end-to-end autonomous driving systems in real-world scenario, includ- ing sensor corruptions and prompt corruption. (2) We conduct comprehensive experiments demonstrate that while current VLM-based end-to-end driving systems exhibit limit robustness to sensor [RANK=4][PDF=AD-007][PAGE=2] sion rate metrics, leading to unfair evaluation. To rigorously evaluate the robustness of VLMs in autonomous driving, we propose two metrics: Mean Corruption Collision (MCC) and Mean Corrupiton L2-norm (MCL2). These metrics ex- plicitly account for the uncertainty in VLMs outputs. In our experiments, the comprehensive results reveal that although VLM-based autonomous driving systems exhibit higher robustness in most sensor corruption scenarios com- pared to non-language-driven models, robustness [RANK=5][PDF=AD-007][PAGE=6] modalities un- der corruption scenarios and thereby enhancing robustness in extreme environments. 5. Experiments 5.1. Implementation Details We consistently employ LLaVA-Interleave as the base VLM model [50], and then fine-tuning it for two epochs on the nuScenes dataset with the learning rate of 2e-4. The fine-tuning process is executed on eight A6000 GPUs with the batch size of 1. While, in test stage, we adopt the greedy decoding with an output token limit of 512. For our TTA method, we adopt",supported,bm25_top5,AD-007,AD-007_p6_c2;AD-007_p1_c1;AD-007_p2_c2;AD-007_p2_c1;AD-007_p6_c1,1;2;3;4;5,6;1;2;2;6,True
SBV2-ALL92-G021-C02,The experiments highlight limitations of current VLM-based end-to-end vehicle systems and present RoboDriveVLM as a more reliable general solution.,"[RANK=1][PDF=AD-007][PAGE=6] column denotes VLM-based models that accept language-based inputs. ”RoboDriveVLM∗” represents camera-only variant. 5.2. Implementation of Compared Models In our main experiments, we compare seven different autonomous driving systems, including UniAD [51], VAD [52], DriveVLM [8], OpenEMMA [14], RoboDriveVLM-only camera, RoboDriveVLM, and RoboDriveVLM-TTA. As shown in Table 1, we present the input modality configurations of the seven end-to-end autonomous driving models. Since most end-to-end VLM- [RANK=2][PDF=AD-007][PAGE=1] 5 cases of prompt corruption resulting from human intervention and data transmission failures. Each corruption type includes 250 unique driving scenarios and 5,689 frames, resulting in 64,559 total trajectory prediction cases per evaluation. To overcome these real-world challenges, we propose a novel VLM-based autonomous driving framework called Robo- DriveVLM, which enhances robustness by mapping more multimodal data—e.g., lidar and radar—into a unified la- tent space. Furthermore, we introduce [RANK=3][PDF=AD-007][PAGE=2] tion (TTA) method based on knowledge distillation across modalities to enhance model robustness. In summary, our contributions are as follows: (1) We collect RoboDriveBench, a new benchmark de- signed to evaluate the robustness of VLM-based end-to-end autonomous driving systems in real-world scenario, includ- ing sensor corruptions and prompt corruption. (2) We conduct comprehensive experiments demonstrate that while current VLM-based end-to-end driving systems exhibit limit robustness to sensor [RANK=4][PDF=AD-007][PAGE=2] sion rate metrics, leading to unfair evaluation. To rigorously evaluate the robustness of VLMs in autonomous driving, we propose two metrics: Mean Corruption Collision (MCC) and Mean Corrupiton L2-norm (MCL2). These metrics ex- plicitly account for the uncertainty in VLMs outputs. In our experiments, the comprehensive results reveal that although VLM-based autonomous driving systems exhibit higher robustness in most sensor corruption scenarios com- pared to non-language-driven models, robustness [RANK=5][PDF=AD-007][PAGE=6] modalities un- der corruption scenarios and thereby enhancing robustness in extreme environments. 5. Experiments 5.1. Implementation Details We consistently employ LLaVA-Interleave as the base VLM model [50], and then fine-tuning it for two epochs on the nuScenes dataset with the learning rate of 2e-4. The fine-tuning process is executed on eight A6000 GPUs with the batch size of 1. While, in test stage, we adopt the greedy decoding with an output token limit of 512. For our TTA method, we adopt",mild_scope_overclaim,bm25_top5,AD-007,AD-007_p6_c2;AD-007_p1_c1;AD-007_p2_c2;AD-007_p2_c1;AD-007_p6_c1,1;2;3;4;5,6;1;2;2;6,True
SBV2-ALL92-G021-C03,The experiments highlight limitations of current VLM-based end-to-end vehicle systems and present RoboDriveVLM as a reliable benchmark-leading solution.,"[RANK=1][PDF=AD-007][PAGE=6] column denotes VLM-based models that accept language-based inputs. ”RoboDriveVLM∗” represents camera-only variant. 5.2. Implementation of Compared Models In our main experiments, we compare seven different autonomous driving systems, including UniAD [51], VAD [52], DriveVLM [8], OpenEMMA [14], RoboDriveVLM-only camera, RoboDriveVLM, and RoboDriveVLM-TTA. As shown in Table 1, we present the input modality configurations of the seven end-to-end autonomous driving models. Since most end-to-end VLM- [RANK=2][PDF=AD-007][PAGE=2] tion (TTA) method based on knowledge distillation across modalities to enhance model robustness. In summary, our contributions are as follows: (1) We collect RoboDriveBench, a new benchmark de- signed to evaluate the robustness of VLM-based end-to-end autonomous driving systems in real-world scenario, includ- ing sensor corruptions and prompt corruption. (2) We conduct comprehensive experiments demonstrate that while current VLM-based end-to-end driving systems exhibit limit robustness to sensor [RANK=3][PDF=AD-007][PAGE=2] sion rate metrics, leading to unfair evaluation. To rigorously evaluate the robustness of VLMs in autonomous driving, we propose two metrics: Mean Corruption Collision (MCC) and Mean Corrupiton L2-norm (MCL2). These metrics ex- plicitly account for the uncertainty in VLMs outputs. In our experiments, the comprehensive results reveal that although VLM-based autonomous driving systems exhibit higher robustness in most sensor corruption scenarios com- pared to non-language-driven models, robustness [RANK=4][PDF=AD-007][PAGE=1] 5 cases of prompt corruption resulting from human intervention and data transmission failures. Each corruption type includes 250 unique driving scenarios and 5,689 frames, resulting in 64,559 total trajectory prediction cases per evaluation. To overcome these real-world challenges, we propose a novel VLM-based autonomous driving framework called Robo- DriveVLM, which enhances robustness by mapping more multimodal data—e.g., lidar and radar—into a unified la- tent space. Furthermore, we introduce [RANK=5][PDF=AD-007][PAGE=6] modalities un- der corruption scenarios and thereby enhancing robustness in extreme environments. 5. Experiments 5.1. Implementation Details We consistently employ LLaVA-Interleave as the base VLM model [50], and then fine-tuning it for two epochs on the nuScenes dataset with the learning rate of 2e-4. The fine-tuning process is executed on eight A6000 GPUs with the batch size of 1. While, in test stage, we adopt the greedy decoding with an output token limit of 512. For our TTA method, we adopt",strong_action_overclaim,bm25_top5,AD-007,AD-007_p6_c2;AD-007_p2_c2;AD-007_p2_c1;AD-007_p1_c1;AD-007_p6_c1,1;2;3;4;5,6;2;2;1;6,True
